,n_locks,simulation,model,model_params,participant,trial,symbol,action,time,DISCOUNT,HORIZON,BETA
60,6,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 500.45, 'BETA': 31.99}",262,60,1,0,6.67,0.78,500.45,31.99
61,6,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 500.45, 'BETA': 31.99}",262,61,2,0,5.33,0.78,500.45,31.99
62,6,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 500.45, 'BETA': 31.99}",262,62,3,0,4.94,0.78,500.45,31.99
63,6,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 500.45, 'BETA': 31.99}",262,63,0,0,6.29,0.78,500.45,31.99
64,6,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 500.45, 'BETA': 31.99}",262,64,2,0,6.4399999999999995,0.78,500.45,31.99
65,6,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 500.45, 'BETA': 31.99}",262,65,2,0,6.59,0.78,500.45,31.99
66,6,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 500.45, 'BETA': 31.99}",262,66,0,0,5.74,0.78,500.45,31.99
67,6,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 500.45, 'BETA': 31.99}",262,67,1,0,6.54,0.78,500.45,31.99
68,6,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 500.45, 'BETA': 31.99}",262,68,0,0,6.32,0.78,500.45,31.99
69,6,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 500.45, 'BETA': 31.99}",262,69,1,0,5.91,0.78,500.45,31.99
70,6,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 500.45, 'BETA': 31.99}",262,70,3,0,5.6,0.78,500.45,31.99
71,6,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 500.45, 'BETA': 31.99}",262,71,0,0,6.7,0.78,500.45,31.99
72,6,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 500.45, 'BETA': 31.99}",262,72,3,0,6.05,0.78,500.45,31.99
0,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,0,4,0,6.57,0.93,500.04,11.95
1,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,1,0,0,5.61,0.93,500.04,11.95
2,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,2,0,2,8.063333333333333,0.93,500.04,11.95
3,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,3,2,0,5.19,0.93,500.04,11.95
4,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,4,1,0,6.4399999999999995,0.93,500.04,11.95
5,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,5,4,0,5.45,0.93,500.04,11.95
6,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,6,0,2,6.953333333333333,0.93,500.04,11.95
7,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,7,0,2,6.483333333333333,0.93,500.04,11.95
8,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,8,1,0,6.32,0.93,500.04,11.95
9,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,9,2,0,6.0,0.93,500.04,11.95
10,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,10,3,0,5.67,0.93,500.04,11.95
11,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,11,0,2,7.073333333333333,0.93,500.04,11.95
12,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,12,0,2,7.863333333333333,0.93,500.04,11.95
13,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,13,2,0,6.27,0.93,500.04,11.95
14,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,14,0,2,7.533333333333333,0.93,500.04,11.95
15,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,15,0,1,2.5700000000000003,0.93,500.04,11.95
16,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,16,1,0,6.27,0.93,500.04,11.95
17,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,17,3,0,6.35,0.93,500.04,11.95
18,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,18,3,0,6.08,0.93,500.04,11.95
19,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,19,0,1,1.18,0.93,500.04,11.95
20,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,20,4,0,5.32,0.93,500.04,11.95
21,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,21,0,1,2.63,0.93,500.04,11.95
22,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,22,2,0,6.75,0.93,500.04,11.95
23,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,23,1,0,6.24,0.93,500.04,11.95
24,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,24,1,0,5.63,0.93,500.04,11.95
25,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,25,1,0,5.86,0.93,500.04,11.95
26,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,26,3,0,5.82,0.93,500.04,11.95
27,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,27,0,1,1.67,0.93,500.04,11.95
28,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,28,4,0,5.67,0.93,500.04,11.95
29,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,29,0,1,1.9100000000000001,0.93,500.04,11.95
30,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,30,2,0,5.5600000000000005,0.93,500.04,11.95
31,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,31,0,1,2.33,0.93,500.04,11.95
32,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,32,0,1,2.37,0.93,500.04,11.95
33,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,33,0,1,2.19,0.93,500.04,11.95
34,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,34,0,1,1.41,0.93,500.04,11.95
35,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,35,1,0,6.38,0.93,500.04,11.95
36,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,36,2,0,6.15,0.93,500.04,11.95
37,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,37,3,0,5.77,0.93,500.04,11.95
38,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,38,1,0,6.24,0.93,500.04,11.95
39,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,39,0,1,1.58,0.93,500.04,11.95
40,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,40,0,1,1.87,0.93,500.04,11.95
41,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,41,2,0,6.45,0.93,500.04,11.95
42,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,42,4,0,6.18,0.93,500.04,11.95
43,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,43,0,1,2.0700000000000003,0.93,500.04,11.95
44,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,44,3,0,5.78,0.93,500.04,11.95
45,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,45,1,0,6.91,0.93,500.04,11.95
46,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,46,2,0,5.89,0.93,500.04,11.95
47,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,47,0,1,1.08,0.93,500.04,11.95
48,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,48,1,0,6.48,0.93,500.04,11.95
49,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,49,2,0,7.68,0.93,500.04,11.95
50,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,50,3,0,5.47,0.93,500.04,11.95
51,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,51,0,1,1.44,0.93,500.04,11.95
52,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,52,0,1,1.24,0.93,500.04,11.95
53,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,53,4,0,6.99,0.93,500.04,11.95
54,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,54,1,0,5.98,0.93,500.04,11.95
55,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,55,0,1,1.38,0.93,500.04,11.95
56,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,56,0,1,2.38,0.93,500.04,11.95
57,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,57,3,0,5.36,0.93,500.04,11.95
58,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,58,0,1,2.1799999999999997,0.93,500.04,11.95
59,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,59,2,0,6.4399999999999995,0.93,500.04,11.95
60,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,60,1,0,6.25,0.93,500.04,11.95
61,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,61,2,0,6.1899999999999995,0.93,500.04,11.95
62,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,62,4,0,6.59,0.93,500.04,11.95
63,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,63,0,1,1.87,0.93,500.04,11.95
64,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,64,0,1,1.73,0.93,500.04,11.95
65,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,65,0,1,0.87,0.93,500.04,11.95
66,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,66,1,0,5.75,0.93,500.04,11.95
67,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,67,1,0,6.17,0.93,500.04,11.95
68,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,68,0,1,1.97,0.93,500.04,11.95
69,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,69,3,0,6.43,0.93,500.04,11.95
70,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,70,1,0,5.41,0.93,500.04,11.95
71,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,71,0,1,2.3600000000000003,0.93,500.04,11.95
72,6,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 500.04, 'BETA': 11.95}",263,72,2,0,5.64,0.93,500.04,11.95
0,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,0,4,0,5.39,0.87,500.35,48.53
1,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,1,1,0,5.57,0.87,500.35,48.53
2,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,2,0,0,6.13,0.87,500.35,48.53
3,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,3,0,0,5.6899999999999995,0.87,500.35,48.53
4,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,4,3,0,6.24,0.87,500.35,48.53
5,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,5,0,0,5.95,0.87,500.35,48.53
6,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,6,1,0,6.0,0.87,500.35,48.53
7,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,7,0,0,5.93,0.87,500.35,48.53
8,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,8,2,0,5.99,0.87,500.35,48.53
9,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,9,3,0,5.77,0.87,500.35,48.53
10,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,10,2,0,5.57,0.87,500.35,48.53
11,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,11,3,0,5.68,0.87,500.35,48.53
12,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,12,2,0,6.1,0.87,500.35,48.53
13,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,13,4,0,5.68,0.87,500.35,48.53
14,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,14,4,0,5.48,0.87,500.35,48.53
15,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,15,1,0,5.6899999999999995,0.87,500.35,48.53
16,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,16,0,0,6.33,0.87,500.35,48.53
17,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,17,0,0,5.59,0.87,500.35,48.53
18,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,18,1,0,6.71,0.87,500.35,48.53
19,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,19,0,0,6.23,0.87,500.35,48.53
20,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,20,0,0,6.2,0.87,500.35,48.53
21,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,21,0,0,5.82,0.87,500.35,48.53
22,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,22,1,0,6.37,0.87,500.35,48.53
23,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,23,0,0,5.33,0.87,500.35,48.53
24,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,24,2,0,6.1899999999999995,0.87,500.35,48.53
25,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,25,4,0,6.33,0.87,500.35,48.53
26,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,26,2,0,6.5600000000000005,0.87,500.35,48.53
27,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,27,0,2,6.973333333333333,0.87,500.35,48.53
28,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,28,0,0,6.36,0.87,500.35,48.53
29,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,29,3,0,5.3,0.87,500.35,48.53
30,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,30,0,0,7.02,0.87,500.35,48.53
31,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,31,2,0,6.4399999999999995,0.87,500.35,48.53
32,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,32,0,0,5.25,0.87,500.35,48.53
33,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,33,0,0,6.42,0.87,500.35,48.53
34,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,34,1,0,6.33,0.87,500.35,48.53
35,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,35,1,0,6.18,0.87,500.35,48.53
36,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,36,1,0,5.93,0.87,500.35,48.53
37,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,37,0,0,6.91,0.87,500.35,48.53
38,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,38,0,0,6.92,0.87,500.35,48.53
39,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,39,0,0,6.6,0.87,500.35,48.53
40,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,40,3,0,5.31,0.87,500.35,48.53
41,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,41,0,0,6.78,0.87,500.35,48.53
42,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,42,2,0,5.74,0.87,500.35,48.53
43,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,43,0,0,6.29,0.87,500.35,48.53
44,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,44,1,0,5.58,0.87,500.35,48.53
45,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,45,1,0,5.54,0.87,500.35,48.53
46,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,46,2,0,5.72,0.87,500.35,48.53
47,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,47,4,0,6.4,0.87,500.35,48.53
48,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,48,3,0,5.6899999999999995,0.87,500.35,48.53
49,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,49,0,0,6.07,0.87,500.35,48.53
50,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,50,0,0,5.7,0.87,500.35,48.53
51,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,51,3,0,5.87,0.87,500.35,48.53
52,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,52,2,0,5.7,0.87,500.35,48.53
53,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,53,3,0,6.57,0.87,500.35,48.53
54,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,54,4,0,6.6,0.87,500.35,48.53
55,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,55,0,0,6.93,0.87,500.35,48.53
56,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,56,0,0,5.52,0.87,500.35,48.53
57,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,57,1,0,6.32,0.87,500.35,48.53
58,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,58,1,0,5.87,0.87,500.35,48.53
59,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,59,0,0,5.9399999999999995,0.87,500.35,48.53
60,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,60,2,0,6.22,0.87,500.35,48.53
61,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,61,1,0,5.62,0.87,500.35,48.53
62,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,62,0,0,5.3,0.87,500.35,48.53
63,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,63,1,0,6.41,0.87,500.35,48.53
64,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,64,4,0,5.3,0.87,500.35,48.53
65,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,65,3,0,5.21,0.87,500.35,48.53
66,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,66,0,0,6.02,0.87,500.35,48.53
67,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,67,2,0,5.76,0.87,500.35,48.53
68,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,68,0,0,5.15,0.87,500.35,48.53
69,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,69,0,0,5.72,0.87,500.35,48.53
70,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,70,0,0,5.5,0.87,500.35,48.53
71,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,71,2,0,4.89,0.87,500.35,48.53
72,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.35, 'BETA': 48.53}",264,72,1,0,5.9,0.87,500.35,48.53
0,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,0,4,0,6.29,0.79,500.15,14.2
1,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,1,1,0,5.45,0.79,500.15,14.2
2,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,2,0,2,7.493333333333333,0.79,500.15,14.2
3,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,3,0,0,6.6899999999999995,0.79,500.15,14.2
4,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,4,0,0,5.46,0.79,500.15,14.2
5,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,5,0,2,6.843333333333333,0.79,500.15,14.2
6,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,6,1,0,5.78,0.79,500.15,14.2
7,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,7,3,0,6.13,0.79,500.15,14.2
8,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,8,2,0,5.53,0.79,500.15,14.2
9,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,9,2,0,5.75,0.79,500.15,14.2
10,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,10,2,0,6.18,0.79,500.15,14.2
11,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,11,1,0,6.84,0.79,500.15,14.2
12,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,12,0,0,6.03,0.79,500.15,14.2
13,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,13,0,2,7.313333333333333,0.79,500.15,14.2
14,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,14,1,0,6.21,0.79,500.15,14.2
15,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,15,0,2,7.303333333333333,0.79,500.15,14.2
16,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,16,1,0,5.89,0.79,500.15,14.2
17,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,17,0,0,5.75,0.79,500.15,14.2
18,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,18,0,0,5.38,0.79,500.15,14.2
19,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,19,4,0,5.77,0.79,500.15,14.2
20,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,20,3,0,6.16,0.79,500.15,14.2
21,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,21,4,0,5.98,0.79,500.15,14.2
22,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,22,0,2,7.583333333333333,0.79,500.15,14.2
23,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,23,3,0,6.59,0.79,500.15,14.2
24,6,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 500.15, 'BETA': 14.2}",265,24,2,0,6.78,0.79,500.15,14.2
