,model,DISCOUNT,HORIZON,BETA,ll
806,normative,0.18181818181818182,66.81818181818181,0.18181818181818182,-2202.26
807,normative,0.18181818181818182,66.81818181818181,0.2727272727272727,-2206.34
808,normative,0.18181818181818182,66.81818181818181,0.36363636363636365,-2222.79
809,normative,0.18181818181818182,66.81818181818181,0.45454545454545453,-2249.4
810,normative,0.18181818181818182,66.81818181818181,0.5454545454545454,-2284.27
811,normative,0.18181818181818182,66.81818181818181,0.6363636363636364,-2325.92
812,normative,0.18181818181818182,66.81818181818181,0.7272727272727273,-2373.18
813,normative,0.18181818181818182,66.81818181818181,0.8181818181818182,-2416.13
814,normative,0.18181818181818182,66.81818181818181,0.9090909090909091,-2454.33
815,normative,0.18181818181818182,66.81818181818181,1.0,-2492.75
816,normative,0.18181818181818182,76.36363636363636,0.0,-2239.77
817,normative,0.18181818181818182,76.36363636363636,0.09090909090909091,-2212.81
818,normative,0.18181818181818182,76.36363636363636,0.18181818181818182,-2202.26
819,normative,0.18181818181818182,76.36363636363636,0.2727272727272727,-2206.34
820,normative,0.18181818181818182,76.36363636363636,0.36363636363636365,-2222.79
821,normative,0.18181818181818182,76.36363636363636,0.45454545454545453,-2249.4
822,normative,0.18181818181818182,76.36363636363636,0.5454545454545454,-2284.27
823,normative,0.18181818181818182,76.36363636363636,0.6363636363636364,-2325.92
824,normative,0.18181818181818182,76.36363636363636,0.7272727272727273,-2373.18
825,normative,0.18181818181818182,76.36363636363636,0.8181818181818182,-2416.13
826,normative,0.18181818181818182,76.36363636363636,0.9090909090909091,-2454.33
827,normative,0.18181818181818182,76.36363636363636,1.0,-2492.75
828,normative,0.18181818181818182,85.9090909090909,0.0,-2239.77
829,normative,0.18181818181818182,85.9090909090909,0.09090909090909091,-2212.81
830,normative,0.18181818181818182,85.9090909090909,0.18181818181818182,-2202.26
831,normative,0.18181818181818182,85.9090909090909,0.2727272727272727,-2206.34
832,normative,0.18181818181818182,85.9090909090909,0.36363636363636365,-2222.79
833,normative,0.18181818181818182,85.9090909090909,0.45454545454545453,-2249.4
834,normative,0.18181818181818182,85.9090909090909,0.5454545454545454,-2284.27
835,normative,0.18181818181818182,85.9090909090909,0.6363636363636364,-2325.92
836,normative,0.18181818181818182,85.9090909090909,0.7272727272727273,-2373.18
837,normative,0.18181818181818182,85.9090909090909,0.8181818181818182,-2416.13
838,normative,0.18181818181818182,85.9090909090909,0.9090909090909091,-2454.33
839,normative,0.18181818181818182,85.9090909090909,1.0,-2492.75
840,normative,0.18181818181818182,95.45454545454545,0.0,-2239.77
841,normative,0.18181818181818182,95.45454545454545,0.09090909090909091,-2212.81
842,normative,0.18181818181818182,95.45454545454545,0.18181818181818182,-2202.26
843,normative,0.18181818181818182,95.45454545454545,0.2727272727272727,-2206.34
844,normative,0.18181818181818182,95.45454545454545,0.36363636363636365,-2222.79
845,normative,0.18181818181818182,95.45454545454545,0.45454545454545453,-2249.4
846,normative,0.18181818181818182,95.45454545454545,0.5454545454545454,-2284.27
847,normative,0.18181818181818182,95.45454545454545,0.6363636363636364,-2325.92
848,normative,0.18181818181818182,95.45454545454545,0.7272727272727273,-2373.18
849,normative,0.18181818181818182,95.45454545454545,0.8181818181818182,-2416.13
850,normative,0.18181818181818182,95.45454545454545,0.9090909090909091,-2454.33
851,normative,0.18181818181818182,95.45454545454545,1.0,-2492.75
852,normative,0.18181818181818182,105.0,0.0,-2239.77
853,normative,0.18181818181818182,105.0,0.09090909090909091,-2212.81
854,normative,0.18181818181818182,105.0,0.18181818181818182,-2202.26
855,normative,0.18181818181818182,105.0,0.2727272727272727,-2206.34
856,normative,0.18181818181818182,105.0,0.36363636363636365,-2222.79
857,normative,0.18181818181818182,105.0,0.45454545454545453,-2249.4
858,normative,0.18181818181818182,105.0,0.5454545454545454,-2284.27
859,normative,0.18181818181818182,105.0,0.6363636363636364,-2325.92
860,normative,0.18181818181818182,105.0,0.7272727272727273,-2373.18
861,normative,0.18181818181818182,105.0,0.8181818181818182,-2416.13
862,normative,0.18181818181818182,105.0,0.9090909090909091,-2454.33
863,normative,0.18181818181818182,105.0,1.0,-2492.75
864,normative,0.21818181818181823,0.0,0.0,-2239.77
865,normative,0.21818181818181823,0.0,0.09090909090909091,-2239.77
866,normative,0.21818181818181823,0.0,0.18181818181818182,-2239.77
867,normative,0.21818181818181823,0.0,0.2727272727272727,-2239.77
868,normative,0.21818181818181823,0.0,0.36363636363636365,-2239.77
869,normative,0.21818181818181823,0.0,0.45454545454545453,-2239.77
870,normative,0.21818181818181823,0.0,0.5454545454545454,-2239.77
871,normative,0.21818181818181823,0.0,0.6363636363636364,-2239.77
872,normative,0.21818181818181823,0.0,0.7272727272727273,-2239.77
873,normative,0.21818181818181823,0.0,0.8181818181818182,-2239.77
874,normative,0.21818181818181823,0.0,0.9090909090909091,-2239.77
875,normative,0.21818181818181823,0.0,1.0,-2239.77
876,normative,0.21818181818181823,9.545454545454545,0.0,-2239.77
877,normative,0.21818181818181823,9.545454545454545,0.09090909090909091,-2214.86
878,normative,0.21818181818181823,9.545454545454545,0.18181818181818182,-2205.07
879,normative,0.21818181818181823,9.545454545454545,0.2727272727272727,-2208.75
880,normative,0.21818181818181823,9.545454545454545,0.36363636363636365,-2223.79
881,normative,0.21818181818181823,9.545454545454545,0.45454545454545453,-2248.18
882,normative,0.21818181818181823,9.545454545454545,0.5454545454545454,-2280.16
883,normative,0.21818181818181823,9.545454545454545,0.6363636363636364,-2318.39
884,normative,0.21818181818181823,9.545454545454545,0.7272727272727273,-2361.81
885,normative,0.21818181818181823,9.545454545454545,0.8181818181818182,-2400.58
886,normative,0.21818181818181823,9.545454545454545,0.9090909090909091,-2434.94
887,normative,0.21818181818181823,9.545454545454545,1.0,-2469.91
888,normative,0.21818181818181823,19.09090909090909,0.0,-2239.77
889,normative,0.21818181818181823,19.09090909090909,0.09090909090909091,-2213.73
890,normative,0.21818181818181823,19.09090909090909,0.18181818181818182,-2203.25
891,normative,0.21818181818181823,19.09090909090909,0.2727272727272727,-2206.64
892,normative,0.21818181818181823,19.09090909090909,0.36363636363636365,-2221.77
893,normative,0.21818181818181823,19.09090909090909,0.45454545454545453,-2246.54
894,normative,0.21818181818181823,19.09090909090909,0.5454545454545454,-2279.2
895,normative,0.21818181818181823,19.09090909090909,0.6363636363636364,-2318.32
896,normative,0.21818181818181823,19.09090909090909,0.7272727272727273,-2362.82
897,normative,0.21818181818181823,19.09090909090909,0.8181818181818182,-2402.82
898,normative,0.21818181818181823,19.09090909090909,0.9090909090909091,-2438.54
899,normative,0.21818181818181823,19.09090909090909,1.0,-2474.99
900,normative,0.21818181818181823,28.636363636363637,0.0,-2239.77
901,normative,0.21818181818181823,28.636363636363637,0.09090909090909091,-2213.68
902,normative,0.21818181818181823,28.636363636363637,0.18181818181818182,-2203.16
903,normative,0.21818181818181823,28.636363636363637,0.2727272727272727,-2206.5
904,normative,0.21818181818181823,28.636363636363637,0.36363636363636365,-2221.58
905,normative,0.21818181818181823,28.636363636363637,0.45454545454545453,-2246.31
906,normative,0.21818181818181823,28.636363636363637,0.5454545454545454,-2278.92
907,normative,0.21818181818181823,28.636363636363637,0.6363636363636364,-2317.98
908,normative,0.21818181818181823,28.636363636363637,0.7272727272727273,-2362.42
909,normative,0.21818181818181823,28.636363636363637,0.8181818181818182,-2402.37
910,normative,0.21818181818181823,28.636363636363637,0.9090909090909091,-2438.02
911,normative,0.21818181818181823,28.636363636363637,1.0,-2474.4
912,normative,0.21818181818181823,38.18181818181818,0.0,-2239.77
913,normative,0.21818181818181823,38.18181818181818,0.09090909090909091,-2213.68
914,normative,0.21818181818181823,38.18181818181818,0.18181818181818182,-2203.16
915,normative,0.21818181818181823,38.18181818181818,0.2727272727272727,-2206.5
916,normative,0.21818181818181823,38.18181818181818,0.36363636363636365,-2221.58
917,normative,0.21818181818181823,38.18181818181818,0.45454545454545453,-2246.3
918,normative,0.21818181818181823,38.18181818181818,0.5454545454545454,-2278.9
919,normative,0.21818181818181823,38.18181818181818,0.6363636363636364,-2317.96
920,normative,0.21818181818181823,38.18181818181818,0.7272727272727273,-2362.39
921,normative,0.21818181818181823,38.18181818181818,0.8181818181818182,-2402.32
922,normative,0.21818181818181823,38.18181818181818,0.9090909090909091,-2437.96
923,normative,0.21818181818181823,38.18181818181818,1.0,-2474.33
924,normative,0.21818181818181823,47.72727272727273,0.0,-2239.77
925,normative,0.21818181818181823,47.72727272727273,0.09090909090909091,-2213.68
926,normative,0.21818181818181823,47.72727272727273,0.18181818181818182,-2203.16
927,normative,0.21818181818181823,47.72727272727273,0.2727272727272727,-2206.5
928,normative,0.21818181818181823,47.72727272727273,0.36363636363636365,-2221.58
929,normative,0.21818181818181823,47.72727272727273,0.45454545454545453,-2246.3
930,normative,0.21818181818181823,47.72727272727273,0.5454545454545454,-2278.9
931,normative,0.21818181818181823,47.72727272727273,0.6363636363636364,-2317.96
932,normative,0.21818181818181823,47.72727272727273,0.7272727272727273,-2362.39
933,normative,0.21818181818181823,47.72727272727273,0.8181818181818182,-2402.32
934,normative,0.21818181818181823,47.72727272727273,0.9090909090909091,-2437.95
935,normative,0.21818181818181823,47.72727272727273,1.0,-2474.32
936,normative,0.21818181818181823,57.27272727272727,0.0,-2239.77
937,normative,0.21818181818181823,57.27272727272727,0.09090909090909091,-2213.69
938,normative,0.21818181818181823,57.27272727272727,0.18181818181818182,-2203.16
939,normative,0.21818181818181823,57.27272727272727,0.2727272727272727,-2206.5
940,normative,0.21818181818181823,57.27272727272727,0.36363636363636365,-2221.58
941,normative,0.21818181818181823,57.27272727272727,0.45454545454545453,-2246.3
942,normative,0.21818181818181823,57.27272727272727,0.5454545454545454,-2278.9
943,normative,0.21818181818181823,57.27272727272727,0.6363636363636364,-2317.96
944,normative,0.21818181818181823,57.27272727272727,0.7272727272727273,-2362.39
945,normative,0.21818181818181823,57.27272727272727,0.8181818181818182,-2402.32
946,normative,0.21818181818181823,57.27272727272727,0.9090909090909091,-2437.95
947,normative,0.21818181818181823,57.27272727272727,1.0,-2474.32
948,normative,0.21818181818181823,66.81818181818181,0.0,-2239.77
949,normative,0.21818181818181823,66.81818181818181,0.09090909090909091,-2213.69
950,normative,0.21818181818181823,66.81818181818181,0.18181818181818182,-2203.16
951,normative,0.21818181818181823,66.81818181818181,0.2727272727272727,-2206.5
952,normative,0.21818181818181823,66.81818181818181,0.36363636363636365,-2221.58
953,normative,0.21818181818181823,66.81818181818181,0.45454545454545453,-2246.3
954,normative,0.21818181818181823,66.81818181818181,0.5454545454545454,-2278.9
955,normative,0.21818181818181823,66.81818181818181,0.6363636363636364,-2317.96
956,normative,0.21818181818181823,66.81818181818181,0.7272727272727273,-2362.39
957,normative,0.21818181818181823,66.81818181818181,0.8181818181818182,-2402.32
958,normative,0.21818181818181823,66.81818181818181,0.9090909090909091,-2437.95
959,normative,0.21818181818181823,66.81818181818181,1.0,-2474.32
960,normative,0.21818181818181823,76.36363636363636,0.0,-2239.77
961,normative,0.21818181818181823,76.36363636363636,0.09090909090909091,-2213.69
962,normative,0.21818181818181823,76.36363636363636,0.18181818181818182,-2203.16
963,normative,0.21818181818181823,76.36363636363636,0.2727272727272727,-2206.5
964,normative,0.21818181818181823,76.36363636363636,0.36363636363636365,-2221.58
965,normative,0.21818181818181823,76.36363636363636,0.45454545454545453,-2246.3
966,normative,0.21818181818181823,76.36363636363636,0.5454545454545454,-2278.9
967,normative,0.21818181818181823,76.36363636363636,0.6363636363636364,-2317.96
968,normative,0.21818181818181823,76.36363636363636,0.7272727272727273,-2362.39
969,normative,0.21818181818181823,76.36363636363636,0.8181818181818182,-2402.32
970,normative,0.21818181818181823,76.36363636363636,0.9090909090909091,-2437.95
971,normative,0.21818181818181823,76.36363636363636,1.0,-2474.32
972,normative,0.21818181818181823,85.9090909090909,0.0,-2239.77
973,normative,0.21818181818181823,85.9090909090909,0.09090909090909091,-2213.69
974,normative,0.21818181818181823,85.9090909090909,0.18181818181818182,-2203.16
975,normative,0.21818181818181823,85.9090909090909,0.2727272727272727,-2206.5
976,normative,0.21818181818181823,85.9090909090909,0.36363636363636365,-2221.58
977,normative,0.21818181818181823,85.9090909090909,0.45454545454545453,-2246.3
978,normative,0.21818181818181823,85.9090909090909,0.5454545454545454,-2278.9
979,normative,0.21818181818181823,85.9090909090909,0.6363636363636364,-2317.96
980,normative,0.21818181818181823,85.9090909090909,0.7272727272727273,-2362.39
981,normative,0.21818181818181823,85.9090909090909,0.8181818181818182,-2402.32
982,normative,0.21818181818181823,85.9090909090909,0.9090909090909091,-2437.95
983,normative,0.21818181818181823,85.9090909090909,1.0,-2474.32
984,normative,0.21818181818181823,95.45454545454545,0.0,-2239.77
985,normative,0.21818181818181823,95.45454545454545,0.09090909090909091,-2213.69
986,normative,0.21818181818181823,95.45454545454545,0.18181818181818182,-2203.16
987,normative,0.21818181818181823,95.45454545454545,0.2727272727272727,-2206.5
988,normative,0.21818181818181823,95.45454545454545,0.36363636363636365,-2221.58
989,normative,0.21818181818181823,95.45454545454545,0.45454545454545453,-2246.3
990,normative,0.21818181818181823,95.45454545454545,0.5454545454545454,-2278.9
991,normative,0.21818181818181823,95.45454545454545,0.6363636363636364,-2317.96
992,normative,0.21818181818181823,95.45454545454545,0.7272727272727273,-2362.39
993,normative,0.21818181818181823,95.45454545454545,0.8181818181818182,-2402.32
994,normative,0.21818181818181823,95.45454545454545,0.9090909090909091,-2437.95
995,normative,0.21818181818181823,95.45454545454545,1.0,-2474.32
996,normative,0.21818181818181823,105.0,0.0,-2239.77
997,normative,0.21818181818181823,105.0,0.09090909090909091,-2213.69
998,normative,0.21818181818181823,105.0,0.18181818181818182,-2203.16
999,normative,0.21818181818181823,105.0,0.2727272727272727,-2206.5
1000,normative,0.21818181818181823,105.0,0.36363636363636365,-2221.58
1001,normative,0.21818181818181823,105.0,0.45454545454545453,-2246.3
1002,normative,0.21818181818181823,105.0,0.5454545454545454,-2278.9
1003,normative,0.21818181818181823,105.0,0.6363636363636364,-2317.96
1004,normative,0.21818181818181823,105.0,0.7272727272727273,-2362.39
1005,normative,0.21818181818181823,105.0,0.8181818181818182,-2402.32
1006,normative,0.21818181818181823,105.0,0.9090909090909091,-2437.95
1007,normative,0.21818181818181823,105.0,1.0,-2474.32
1008,normative,0.2545454545454546,0.0,0.0,-2239.77
1009,normative,0.2545454545454546,0.0,0.09090909090909091,-2239.77
1010,normative,0.2545454545454546,0.0,0.18181818181818182,-2239.77
1011,normative,0.2545454545454546,0.0,0.2727272727272727,-2239.77
1012,normative,0.2545454545454546,0.0,0.36363636363636365,-2239.77
1013,normative,0.2545454545454546,0.0,0.45454545454545453,-2239.77
1014,normative,0.2545454545454546,0.0,0.5454545454545454,-2239.77
1015,normative,0.2545454545454546,0.0,0.6363636363636364,-2239.77
1016,normative,0.2545454545454546,0.0,0.7272727272727273,-2239.77
1017,normative,0.2545454545454546,0.0,0.8181818181818182,-2239.77
1018,normative,0.2545454545454546,0.0,0.9090909090909091,-2239.77
1019,normative,0.2545454545454546,0.0,1.0,-2239.77
1020,normative,0.2545454545454546,9.545454545454545,0.0,-2239.77
1021,normative,0.2545454545454546,9.545454545454545,0.09090909090909091,-2215.17
1022,normative,0.2545454545454546,9.545454545454545,0.18181818181818182,-2205.14
1023,normative,0.2545454545454546,9.545454545454545,0.2727272727272727,-2208.1
1024,normative,0.2545454545454546,9.545454545454545,0.36363636363636365,-2222.02
1025,normative,0.2545454545454546,9.545454545454545,0.45454545454545453,-2244.96
1026,normative,0.2545454545454546,9.545454545454545,0.5454545454545454,-2275.25
1027,normative,0.2545454545454546,9.545454545454545,0.6363636363636364,-2311.59
1028,normative,0.2545454545454546,9.545454545454545,0.7272727272727273,-2352.95
1029,normative,0.2545454545454546,9.545454545454545,0.8181818181818182,-2389.56
1030,normative,0.2545454545454546,9.545454545454545,0.9090909090909091,-2421.9
1031,normative,0.2545454545454546,9.545454545454545,1.0,-2455.41
1032,normative,0.2545454545454546,19.09090909090909,0.0,-2239.77
1033,normative,0.2545454545454546,19.09090909090909,0.09090909090909091,-2214.35
1034,normative,0.2545454545454546,19.09090909090909,0.18181818181818182,-2203.83
1035,normative,0.2545454545454546,19.09090909090909,0.2727272727272727,-2206.58
1036,normative,0.2545454545454546,19.09090909090909,0.36363636363636365,-2220.55
1037,normative,0.2545454545454546,19.09090909090909,0.45454545454545453,-2243.76
1038,normative,0.2545454545454546,19.09090909090909,0.5454545454545454,-2274.52
1039,normative,0.2545454545454546,19.09090909090909,0.6363636363636364,-2311.49
1040,normative,0.2545454545454546,19.09090909090909,0.7272727272727273,-2353.63
1041,normative,0.2545454545454546,19.09090909090909,0.8181818181818182,-2391.12
1042,normative,0.2545454545454546,19.09090909090909,0.9090909090909091,-2424.44
1043,normative,0.2545454545454546,19.09090909090909,1.0,-2459.02
1044,normative,0.2545454545454546,28.636363636363637,0.0,-2239.77
1045,normative,0.2545454545454546,28.636363636363637,0.09090909090909091,-2214.33
1046,normative,0.2545454545454546,28.636363636363637,0.18181818181818182,-2203.78
1047,normative,0.2545454545454546,28.636363636363637,0.2727272727272727,-2206.5
1048,normative,0.2545454545454546,28.636363636363637,0.36363636363636365,-2220.45
1049,normative,0.2545454545454546,28.636363636363637,0.45454545454545453,-2243.64
1050,normative,0.2545454545454546,28.636363636363637,0.5454545454545454,-2274.38
1051,normative,0.2545454545454546,28.636363636363637,0.6363636363636364,-2311.32
1052,normative,0.2545454545454546,28.636363636363637,0.7272727272727273,-2353.43
1053,normative,0.2545454545454546,28.636363636363637,0.8181818181818182,-2390.89
1054,normative,0.2545454545454546,28.636363636363637,0.9090909090909091,-2424.18
1055,normative,0.2545454545454546,28.636363636363637,1.0,-2458.72
1056,normative,0.2545454545454546,38.18181818181818,0.0,-2239.77
1057,normative,0.2545454545454546,38.18181818181818,0.09090909090909091,-2214.33
1058,normative,0.2545454545454546,38.18181818181818,0.18181818181818182,-2203.78
1059,normative,0.2545454545454546,38.18181818181818,0.2727272727272727,-2206.5
1060,normative,0.2545454545454546,38.18181818181818,0.36363636363636365,-2220.45
1061,normative,0.2545454545454546,38.18181818181818,0.45454545454545453,-2243.64
1062,normative,0.2545454545454546,38.18181818181818,0.5454545454545454,-2274.37
1063,normative,0.2545454545454546,38.18181818181818,0.6363636363636364,-2311.31
1064,normative,0.2545454545454546,38.18181818181818,0.7272727272727273,-2353.42
1065,normative,0.2545454545454546,38.18181818181818,0.8181818181818182,-2390.87
1066,normative,0.2545454545454546,38.18181818181818,0.9090909090909091,-2424.16
1067,normative,0.2545454545454546,38.18181818181818,1.0,-2458.7
1068,normative,0.2545454545454546,47.72727272727273,0.0,-2239.77
1069,normative,0.2545454545454546,47.72727272727273,0.09090909090909091,-2214.33
1070,normative,0.2545454545454546,47.72727272727273,0.18181818181818182,-2203.78
1071,normative,0.2545454545454546,47.72727272727273,0.2727272727272727,-2206.5
1072,normative,0.2545454545454546,47.72727272727273,0.36363636363636365,-2220.45
1073,normative,0.2545454545454546,47.72727272727273,0.45454545454545453,-2243.64
1074,normative,0.2545454545454546,47.72727272727273,0.5454545454545454,-2274.37
1075,normative,0.2545454545454546,47.72727272727273,0.6363636363636364,-2311.31
1076,normative,0.2545454545454546,47.72727272727273,0.7272727272727273,-2353.42
1077,normative,0.2545454545454546,47.72727272727273,0.8181818181818182,-2390.87
1078,normative,0.2545454545454546,47.72727272727273,0.9090909090909091,-2424.16
1079,normative,0.2545454545454546,47.72727272727273,1.0,-2458.69
1080,normative,0.2545454545454546,57.27272727272727,0.0,-2239.77
1081,normative,0.2545454545454546,57.27272727272727,0.09090909090909091,-2214.33
1082,normative,0.2545454545454546,57.27272727272727,0.18181818181818182,-2203.78
1083,normative,0.2545454545454546,57.27272727272727,0.2727272727272727,-2206.5
1084,normative,0.2545454545454546,57.27272727272727,0.36363636363636365,-2220.45
1085,normative,0.2545454545454546,57.27272727272727,0.45454545454545453,-2243.64
1086,normative,0.2545454545454546,57.27272727272727,0.5454545454545454,-2274.37
1087,normative,0.2545454545454546,57.27272727272727,0.6363636363636364,-2311.31
1088,normative,0.2545454545454546,57.27272727272727,0.7272727272727273,-2353.42
1089,normative,0.2545454545454546,57.27272727272727,0.8181818181818182,-2390.87
1090,normative,0.2545454545454546,57.27272727272727,0.9090909090909091,-2424.16
1091,normative,0.2545454545454546,57.27272727272727,1.0,-2458.69
1092,normative,0.2545454545454546,66.81818181818181,0.0,-2239.77
1093,normative,0.2545454545454546,66.81818181818181,0.09090909090909091,-2214.33
1094,normative,0.2545454545454546,66.81818181818181,0.18181818181818182,-2203.78
1095,normative,0.2545454545454546,66.81818181818181,0.2727272727272727,-2206.5
1096,normative,0.2545454545454546,66.81818181818181,0.36363636363636365,-2220.45
1097,normative,0.2545454545454546,66.81818181818181,0.45454545454545453,-2243.64
1098,normative,0.2545454545454546,66.81818181818181,0.5454545454545454,-2274.37
1099,normative,0.2545454545454546,66.81818181818181,0.6363636363636364,-2311.31
1100,normative,0.2545454545454546,66.81818181818181,0.7272727272727273,-2353.42
1101,normative,0.2545454545454546,66.81818181818181,0.8181818181818182,-2390.87
1102,normative,0.2545454545454546,66.81818181818181,0.9090909090909091,-2424.16
1103,normative,0.2545454545454546,66.81818181818181,1.0,-2458.69
1104,normative,0.2545454545454546,76.36363636363636,0.0,-2239.77
1105,normative,0.2545454545454546,76.36363636363636,0.09090909090909091,-2214.33
1106,normative,0.2545454545454546,76.36363636363636,0.18181818181818182,-2203.78
1107,normative,0.2545454545454546,76.36363636363636,0.2727272727272727,-2206.5
1108,normative,0.2545454545454546,76.36363636363636,0.36363636363636365,-2220.45
1109,normative,0.2545454545454546,76.36363636363636,0.45454545454545453,-2243.64
1110,normative,0.2545454545454546,76.36363636363636,0.5454545454545454,-2274.37
1111,normative,0.2545454545454546,76.36363636363636,0.6363636363636364,-2311.31
1112,normative,0.2545454545454546,76.36363636363636,0.7272727272727273,-2353.42
1113,normative,0.2545454545454546,76.36363636363636,0.8181818181818182,-2390.87
1114,normative,0.2545454545454546,76.36363636363636,0.9090909090909091,-2424.16
1115,normative,0.2545454545454546,76.36363636363636,1.0,-2458.69
1116,normative,0.2545454545454546,85.9090909090909,0.0,-2239.77
1117,normative,0.2545454545454546,85.9090909090909,0.09090909090909091,-2214.33
1118,normative,0.2545454545454546,85.9090909090909,0.18181818181818182,-2203.78
1119,normative,0.2545454545454546,85.9090909090909,0.2727272727272727,-2206.5
1120,normative,0.2545454545454546,85.9090909090909,0.36363636363636365,-2220.45
1121,normative,0.2545454545454546,85.9090909090909,0.45454545454545453,-2243.64
1122,normative,0.2545454545454546,85.9090909090909,0.5454545454545454,-2274.37
1123,normative,0.2545454545454546,85.9090909090909,0.6363636363636364,-2311.31
1124,normative,0.2545454545454546,85.9090909090909,0.7272727272727273,-2353.42
1125,normative,0.2545454545454546,85.9090909090909,0.8181818181818182,-2390.87
1126,normative,0.2545454545454546,85.9090909090909,0.9090909090909091,-2424.16
1127,normative,0.2545454545454546,85.9090909090909,1.0,-2458.69
1128,normative,0.2545454545454546,95.45454545454545,0.0,-2239.77
1129,normative,0.2545454545454546,95.45454545454545,0.09090909090909091,-2214.33
1130,normative,0.2545454545454546,95.45454545454545,0.18181818181818182,-2203.78
1131,normative,0.2545454545454546,95.45454545454545,0.2727272727272727,-2206.5
1132,normative,0.2545454545454546,95.45454545454545,0.36363636363636365,-2220.45
1133,normative,0.2545454545454546,95.45454545454545,0.45454545454545453,-2243.64
1134,normative,0.2545454545454546,95.45454545454545,0.5454545454545454,-2274.37
1135,normative,0.2545454545454546,95.45454545454545,0.6363636363636364,-2311.31
1136,normative,0.2545454545454546,95.45454545454545,0.7272727272727273,-2353.42
1137,normative,0.2545454545454546,95.45454545454545,0.8181818181818182,-2390.87
1138,normative,0.2545454545454546,95.45454545454545,0.9090909090909091,-2424.16
1139,normative,0.2545454545454546,95.45454545454545,1.0,-2458.69
1140,normative,0.2545454545454546,105.0,0.0,-2239.77
1141,normative,0.2545454545454546,105.0,0.09090909090909091,-2214.33
1142,normative,0.2545454545454546,105.0,0.18181818181818182,-2203.78
1143,normative,0.2545454545454546,105.0,0.2727272727272727,-2206.5
1144,normative,0.2545454545454546,105.0,0.36363636363636365,-2220.45
1145,normative,0.2545454545454546,105.0,0.45454545454545453,-2243.64
1146,normative,0.2545454545454546,105.0,0.5454545454545454,-2274.37
1147,normative,0.2545454545454546,105.0,0.6363636363636364,-2311.31
1148,normative,0.2545454545454546,105.0,0.7272727272727273,-2353.42
1149,normative,0.2545454545454546,105.0,0.8181818181818182,-2390.87
1150,normative,0.2545454545454546,105.0,0.9090909090909091,-2424.16
1151,normative,0.2545454545454546,105.0,1.0,-2458.69
1152,normative,0.29090909090909095,0.0,0.0,-2239.77
1153,normative,0.29090909090909095,0.0,0.09090909090909091,-2239.77
1154,normative,0.29090909090909095,0.0,0.18181818181818182,-2239.77
1155,normative,0.29090909090909095,0.0,0.2727272727272727,-2239.77
1156,normative,0.29090909090909095,0.0,0.36363636363636365,-2239.77
1157,normative,0.29090909090909095,0.0,0.45454545454545453,-2239.77
1158,normative,0.29090909090909095,0.0,0.5454545454545454,-2239.77
1159,normative,0.29090909090909095,0.0,0.6363636363636364,-2239.77
1160,normative,0.29090909090909095,0.0,0.7272727272727273,-2239.77
1161,normative,0.29090909090909095,0.0,0.8181818181818182,-2239.77
1162,normative,0.29090909090909095,0.0,0.9090909090909091,-2239.77
1163,normative,0.29090909090909095,0.0,1.0,-2239.77
1164,normative,0.29090909090909095,9.545454545454545,0.0,-2239.77
1165,normative,0.29090909090909095,9.545454545454545,0.09090909090909091,-2215.42
1166,normative,0.29090909090909095,9.545454545454545,0.18181818181818182,-2205.2
1167,normative,0.29090909090909095,9.545454545454545,0.2727272727272727,-2207.56
1168,normative,0.29090909090909095,9.545454545454545,0.36363636363636365,-2220.55
1169,normative,0.29090909090909095,9.545454545454545,0.45454545454545453,-2242.27
1170,normative,0.29090909090909095,9.545454545454545,0.5454545454545454,-2271.14
1171,normative,0.29090909090909095,9.545454545454545,0.6363636363636364,-2305.87
1172,normative,0.29090909090909095,9.545454545454545,0.7272727272727273,-2345.51
1173,normative,0.29090909090909095,9.545454545454545,0.8181818181818182,-2380.28
1174,normative,0.29090909090909095,9.545454545454545,0.9090909090909091,-2410.94
1175,normative,0.29090909090909095,9.545454545454545,1.0,-2442.92
1176,normative,0.29090909090909095,19.09090909090909,0.0,-2239.77
1177,normative,0.29090909090909095,19.09090909090909,0.09090909090909091,-2214.83
1178,normative,0.29090909090909095,19.09090909090909,0.18181818181818182,-2204.24
1179,normative,0.29090909090909095,19.09090909090909,0.2727272727272727,-2206.45
1180,normative,0.29090909090909095,19.09090909090909,0.36363636363636365,-2219.47
1181,normative,0.29090909090909095,19.09090909090909,0.45454545454545453,-2241.39
1182,normative,0.29090909090909095,19.09090909090909,0.5454545454545454,-2270.6
1183,normative,0.29090909090909095,19.09090909090909,0.6363636363636364,-2305.8
1184,normative,0.29090909090909095,19.09090909090909,0.7272727272727273,-2346.0
1185,normative,0.29090909090909095,19.09090909090909,0.8181818181818182,-2381.41
1186,normative,0.29090909090909095,19.09090909090909,0.9090909090909091,-2412.79
1187,normative,0.29090909090909095,19.09090909090909,1.0,-2445.54
1188,normative,0.29090909090909095,28.636363636363637,0.0,-2239.77
1189,normative,0.29090909090909095,28.636363636363637,0.09090909090909091,-2214.82
1190,normative,0.29090909090909095,28.636363636363637,0.18181818181818182,-2204.22
1191,normative,0.29090909090909095,28.636363636363637,0.2727272727272727,-2206.41
1192,normative,0.29090909090909095,28.636363636363637,0.36363636363636365,-2219.42
1193,normative,0.29090909090909095,28.636363636363637,0.45454545454545453,-2241.33
