,n_locks,simulation,model,model_params,participant,trial,occurrence,symbol,action,time,DISCOUNT,HORIZON,BETA,occ
51,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,51,12,5,1,0.32999999999999996,0.97,115.53,4.43,32
52,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,52,15,6,1,2.3200000000000003,0.97,115.53,4.43,36
53,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,53,16,6,1,0.84,0.97,115.53,4.43,36
54,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,54,3,1,2,6.01,0.97,115.53,4.43,8
55,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,55,17,6,1,1.69,0.97,115.53,4.43,36
56,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,56,18,6,1,0.52,0.97,115.53,4.43,36
57,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,57,13,5,1,2.01,0.97,115.53,4.43,32
58,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,58,8,4,2,4.18,0.97,115.53,4.43,24
59,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,59,14,5,1,1.31,0.97,115.53,4.43,32
60,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,60,9,4,2,6.08,0.97,115.53,4.43,24
61,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,61,19,6,1,-0.29000000000000004,0.97,115.53,4.43,36
62,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,62,8,2,2,6.05,0.97,115.53,4.43,16
63,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,63,10,4,2,5.11,0.97,115.53,4.43,24
64,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,64,11,4,1,1.62,0.97,115.53,4.43,24
65,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,65,12,4,1,0.010000000000000009,0.97,115.53,4.43,24
66,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,66,4,1,0,4.28,0.97,115.53,4.43,8
67,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,67,15,5,1,0.06000000000000005,0.97,115.53,4.43,32
68,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,68,9,3,2,8.27,0.97,115.53,4.43,20
69,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,69,16,5,1,1.5899999999999999,0.97,115.53,4.43,32
70,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,70,10,3,2,5.73,0.97,115.53,4.43,20
71,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,71,20,6,1,-0.1399999999999999,0.97,115.53,4.43,36
72,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,72,21,6,1,2.66,0.97,115.53,4.43,36
73,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,73,17,5,1,2.77,0.97,115.53,4.43,32
74,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,74,22,6,1,1.33,0.97,115.53,4.43,36
75,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,75,5,1,0,5.16,0.97,115.53,4.43,8
76,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,76,23,6,1,-0.45999999999999996,0.97,115.53,4.43,36
77,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,77,9,2,0,5.09,0.97,115.53,4.43,16
78,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,78,24,6,1,1.9,0.97,115.53,4.43,36
79,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,79,25,6,1,0.21999999999999997,0.97,115.53,4.43,36
80,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,80,11,3,2,6.33,0.97,115.53,4.43,20
81,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,81,6,1,2,4.63,0.97,115.53,4.43,8
82,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,82,13,4,1,2.1100000000000003,0.97,115.53,4.43,24
83,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,83,18,5,1,0.08999999999999997,0.97,115.53,4.43,32
84,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,84,10,2,0,5.73,0.97,115.53,4.43,16
85,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,85,26,6,1,1.33,0.97,115.53,4.43,36
86,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,86,19,5,1,-0.09000000000000008,0.97,115.53,4.43,32
87,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,87,14,4,1,0.6,0.97,115.53,4.43,24
88,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,88,12,3,2,5.67,0.97,115.53,4.43,20
89,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,89,13,3,2,5.0,0.97,115.53,4.43,20
90,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,90,27,6,1,1.38,0.97,115.53,4.43,36
91,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,91,15,4,1,1.28,0.97,115.53,4.43,24
92,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,92,11,2,0,4.86,0.97,115.53,4.43,16
93,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,93,12,2,0,4.71,0.97,115.53,4.43,16
94,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,94,20,5,1,0.8,0.97,115.53,4.43,32
95,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,95,28,6,1,0.33999999999999997,0.97,115.53,4.43,36
96,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,96,16,4,1,2.34,0.97,115.53,4.43,24
97,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,97,29,6,1,0.38,0.97,115.53,4.43,36
98,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,98,3,0,0,5.25,0.97,115.53,4.43,4
99,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,99,13,2,0,5.27,0.97,115.53,4.43,16
100,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,100,17,4,1,-0.08000000000000007,0.97,115.53,4.43,24
101,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,101,21,5,1,2.59,0.97,115.53,4.43,32
102,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,102,22,5,1,2.63,0.97,115.53,4.43,32
103,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,103,30,6,1,-0.27,0.97,115.53,4.43,36
104,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,104,18,4,1,1.71,0.97,115.53,4.43,24
105,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,105,23,5,1,-0.3899999999999999,0.97,115.53,4.43,32
106,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,106,31,6,1,0.76,0.97,115.53,4.43,36
107,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,107,14,3,1,1.1400000000000001,0.97,115.53,4.43,20
108,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,108,15,3,1,0.48,0.97,115.53,4.43,20
109,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,109,19,4,1,0.5,0.97,115.53,4.43,24
110,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,110,7,1,0,5.58,0.97,115.53,4.43,8
111,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,111,20,4,1,1.75,0.97,115.53,4.43,24
112,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,112,24,5,1,3.6,0.97,115.53,4.43,32
113,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,113,25,5,1,0.5,0.97,115.53,4.43,32
114,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,114,14,2,0,5.55,0.97,115.53,4.43,16
115,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,115,21,4,1,1.6800000000000002,0.97,115.53,4.43,24
116,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,116,8,1,0,5.36,0.97,115.53,4.43,8
117,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,117,26,5,1,2.35,0.97,115.53,4.43,32
118,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,118,4,0,0,5.55,0.97,115.53,4.43,4
119,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,119,32,6,1,1.41,0.97,115.53,4.43,36
120,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,120,33,6,1,-0.72,0.97,115.53,4.43,36
121,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,121,22,4,1,1.55,0.97,115.53,4.43,24
122,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,122,23,4,1,0.8200000000000001,0.97,115.53,4.43,24
123,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,123,27,5,1,-1.5699999999999998,0.97,115.53,4.43,32
124,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,124,16,3,1,0.7,0.97,115.53,4.43,20
125,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,125,28,5,1,1.3,0.97,115.53,4.43,32
126,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,126,29,5,1,0.89,0.97,115.53,4.43,32
127,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,127,17,3,1,2.3600000000000003,0.97,115.53,4.43,20
128,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,128,34,6,1,-0.5700000000000001,0.97,115.53,4.43,36
129,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,129,18,3,1,1.1,0.97,115.53,4.43,20
130,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,130,15,2,2,6.49,0.97,115.53,4.43,16
131,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,131,35,6,1,1.28,0.97,115.53,4.43,36
132,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,132,19,3,1,2.75,0.97,115.53,4.43,20
133,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,133,36,6,1,0.86,0.97,115.53,4.43,36
134,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,134,30,5,1,0.87,0.97,115.53,4.43,32
135,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,135,16,2,0,5.64,0.97,115.53,4.43,16
136,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,136,31,5,1,1.06,0.97,115.53,4.43,32
137,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,137,32,5,1,3.09,0.97,115.53,4.43,32
138,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,138,24,4,1,2.66,0.97,115.53,4.43,24
139,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,139,20,3,1,0.49,0.97,115.53,4.43,20
140,8,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 115.53, 'BETA': 4.43}",21,140,37,6,1,1.28,0.97,115.53,4.43,36
0,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,0,1,6,0,4.4399999999999995,0.75,91.51,19.85,36
1,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,1,1,1,0,4.0600000000000005,0.75,91.51,19.85,8
2,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,2,1,3,0,4.7,0.75,91.51,19.85,20
3,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,3,1,5,0,4.81,0.75,91.51,19.85,32
4,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,4,2,6,0,3.96,0.75,91.51,19.85,36
5,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,5,3,6,0,4.39,0.75,91.51,19.85,36
6,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,6,2,3,0,4.3100000000000005,0.75,91.51,19.85,20
7,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,7,2,5,0,5.8,0.75,91.51,19.85,32
8,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,8,3,5,2,4.98,0.75,91.51,19.85,32
9,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,9,4,5,2,5.91,0.75,91.51,19.85,32
10,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,10,4,6,2,4.5,0.75,91.51,19.85,36
11,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,11,5,5,0,4.5,0.75,91.51,19.85,32
12,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,12,5,6,0,6.1899999999999995,0.75,91.51,19.85,36
13,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,13,6,6,0,6.0600000000000005,0.75,91.51,19.85,36
14,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,14,1,4,0,6.24,0.75,91.51,19.85,24
15,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,15,1,2,0,5.02,0.75,91.51,19.85,16
16,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,16,2,4,0,5.05,0.75,91.51,19.85,24
17,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,17,3,4,0,4.69,0.75,91.51,19.85,24
18,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,18,3,3,0,4.54,0.75,91.51,19.85,20
19,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,19,2,2,0,3.34,0.75,91.51,19.85,16
20,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,20,6,5,0,6.26,0.75,91.51,19.85,32
21,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,21,4,4,0,3.41,0.75,91.51,19.85,24
22,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,22,5,4,2,7.97,0.75,91.51,19.85,24
23,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,23,7,5,2,4.78,0.75,91.51,19.85,32
24,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,24,1,0,0,5.91,0.75,91.51,19.85,4
25,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,25,3,2,2,8.11,0.75,91.51,19.85,16
26,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,26,7,6,0,4.35,0.75,91.51,19.85,36
27,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,27,8,5,0,4.16,0.75,91.51,19.85,32
28,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,28,8,6,0,6.54,0.75,91.51,19.85,36
29,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,29,4,2,0,5.41,0.75,91.51,19.85,16
30,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,30,9,6,0,3.29,0.75,91.51,19.85,36
31,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,31,10,6,2,7.22,0.75,91.51,19.85,36
32,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,32,6,4,0,5.84,0.75,91.51,19.85,24
33,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,33,4,3,0,4.79,0.75,91.51,19.85,20
34,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,34,9,5,2,4.65,0.75,91.51,19.85,32
35,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,35,11,6,2,5.62,0.75,91.51,19.85,36
36,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,36,7,4,0,6.78,0.75,91.51,19.85,24
37,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,37,5,3,0,3.23,0.75,91.51,19.85,20
38,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,38,5,2,0,5.23,0.75,91.51,19.85,16
39,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,39,12,6,0,6.17,0.75,91.51,19.85,36
40,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,40,8,4,0,4.26,0.75,91.51,19.85,24
41,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,41,9,4,0,4.16,0.75,91.51,19.85,24
42,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,42,10,5,2,6.13,0.75,91.51,19.85,32
43,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,43,6,3,0,4.1,0.75,91.51,19.85,20
44,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,44,11,5,0,2.55,0.75,91.51,19.85,32
45,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,45,2,1,0,3.76,0.75,91.51,19.85,8
46,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,46,6,2,0,4.51,0.75,91.51,19.85,16
47,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,47,3,1,0,5.23,0.75,91.51,19.85,8
48,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,48,10,4,2,6.83,0.75,91.51,19.85,24
49,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,49,13,6,2,5.0600000000000005,0.75,91.51,19.85,36
50,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,50,12,5,0,4.22,0.75,91.51,19.85,32
51,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,51,13,5,2,6.99,0.75,91.51,19.85,32
52,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,52,11,4,0,4.1899999999999995,0.75,91.51,19.85,24
53,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,53,7,3,0,7.08,0.75,91.51,19.85,20
54,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,54,14,6,0,4.1899999999999995,0.75,91.51,19.85,36
55,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,55,14,5,2,5.71,0.75,91.51,19.85,32
56,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,56,8,3,0,5.47,0.75,91.51,19.85,20
57,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,57,7,2,0,6.26,0.75,91.51,19.85,16
58,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,58,15,5,0,5.6,0.75,91.51,19.85,32
59,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,59,2,0,0,5.97,0.75,91.51,19.85,4
60,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,60,15,6,2,8.129999999999999,0.75,91.51,19.85,36
61,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,61,16,6,0,5.72,0.75,91.51,19.85,36
62,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,62,17,6,0,4.89,0.75,91.51,19.85,36
63,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,63,8,2,0,6.0600000000000005,0.75,91.51,19.85,16
64,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,64,9,3,0,4.03,0.75,91.51,19.85,20
65,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,65,12,4,0,4.45,0.75,91.51,19.85,24
66,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,66,10,3,0,5.95,0.75,91.51,19.85,20
67,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,67,18,6,0,5.53,0.75,91.51,19.85,36
68,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,68,4,1,0,5.05,0.75,91.51,19.85,8
69,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,69,16,5,0,2.63,0.75,91.51,19.85,32
70,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,70,19,6,2,6.66,0.75,91.51,19.85,36
71,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,71,11,3,0,4.28,0.75,91.51,19.85,20
72,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,72,20,6,2,5.17,0.75,91.51,19.85,36
73,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,73,9,2,0,4.34,0.75,91.51,19.85,16
74,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,74,21,6,2,8.2,0.75,91.51,19.85,36
75,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,75,22,6,1,1.15,0.75,91.51,19.85,36
76,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,76,13,4,0,5.9399999999999995,0.75,91.51,19.85,24
77,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,77,23,6,1,1.46,0.75,91.51,19.85,36
78,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,78,5,1,0,2.96,0.75,91.51,19.85,8
79,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,79,12,3,0,3.79,0.75,91.51,19.85,20
80,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,80,6,1,0,5.09,0.75,91.51,19.85,8
81,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,81,13,3,0,6.22,0.75,91.51,19.85,20
82,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,82,10,2,0,4.0,0.75,91.51,19.85,16
83,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 91.51, 'BETA': 19.85}",22,83,14,4,0,4.16,0.75,91.51,19.85,24
