,n_locks,simulation,model,model_params,participant,trial,symbol,action,time,DISCOUNT,HORIZON,BETA
31,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,31,0,1,2.8200000000000003,0.99,500.56,28.85
32,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,32,4,0,5.57,0.99,500.56,28.85
33,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,33,4,0,6.03,0.99,500.56,28.85
34,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,34,1,1,2.67,0.99,500.56,28.85
35,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,35,2,1,2.75,0.99,500.56,28.85
36,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,36,0,1,1.9300000000000002,0.99,500.56,28.85
37,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,37,3,2,7.063333333333333,0.99,500.56,28.85
38,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,38,0,1,2.13,0.99,500.56,28.85
39,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,39,0,1,3.49,0.99,500.56,28.85
40,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,40,1,1,1.98,0.99,500.56,28.85
41,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,41,0,1,3.05,0.99,500.56,28.85
42,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,42,2,1,2.1100000000000003,0.99,500.56,28.85
43,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,43,1,1,1.8199999999999998,0.99,500.56,28.85
44,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,44,0,1,1.63,0.99,500.56,28.85
45,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,45,0,1,2.1,0.99,500.56,28.85
46,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,46,0,1,2.04,0.99,500.56,28.85
47,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,47,0,1,1.74,0.99,500.56,28.85
48,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,48,1,1,1.5899999999999999,0.99,500.56,28.85
49,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,49,0,1,2.0,0.99,500.56,28.85
50,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,50,3,1,2.2800000000000002,0.99,500.56,28.85
51,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,51,1,1,1.98,0.99,500.56,28.85
52,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,52,2,1,2.1100000000000003,0.99,500.56,28.85
53,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,53,2,1,1.1,0.99,500.56,28.85
54,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,54,0,1,2.19,0.99,500.56,28.85
55,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,55,1,1,2.1799999999999997,0.99,500.56,28.85
56,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,56,0,1,0.63,0.99,500.56,28.85
57,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,57,1,1,1.6400000000000001,0.99,500.56,28.85
58,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,58,0,1,2.33,0.99,500.56,28.85
59,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,59,0,1,2.31,0.99,500.56,28.85
60,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,60,0,1,1.48,0.99,500.56,28.85
61,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,61,0,1,2.17,0.99,500.56,28.85
62,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,62,0,1,1.13,0.99,500.56,28.85
63,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,63,3,1,1.97,0.99,500.56,28.85
64,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,64,4,0,6.01,0.99,500.56,28.85
65,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,65,1,1,1.81,0.99,500.56,28.85
66,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,66,3,1,2.3,0.99,500.56,28.85
67,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,67,4,0,6.4399999999999995,0.99,500.56,28.85
68,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,68,2,1,1.88,0.99,500.56,28.85
69,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,69,0,1,1.6600000000000001,0.99,500.56,28.85
70,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,70,1,1,1.52,0.99,500.56,28.85
71,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,71,2,1,1.5699999999999998,0.99,500.56,28.85
72,6,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.56, 'BETA': 28.85}",80,72,0,1,2.2199999999999998,0.99,500.56,28.85
0,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,0,4,0,7.04,0.87,500.82,29.27
1,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,1,0,0,5.23,0.87,500.82,29.27
2,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,2,0,2,7.453333333333333,0.87,500.82,29.27
3,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,3,4,0,5.24,0.87,500.82,29.27
4,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,4,0,0,6.29,0.87,500.82,29.27
5,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,5,2,0,6.28,0.87,500.82,29.27
6,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,6,1,0,6.48,0.87,500.82,29.27
7,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,7,3,0,6.11,0.87,500.82,29.27
8,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,8,2,0,5.55,0.87,500.82,29.27
9,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,9,3,0,6.02,0.87,500.82,29.27
10,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,10,0,2,7.933333333333334,0.87,500.82,29.27
11,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,11,2,0,5.49,0.87,500.82,29.27
12,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,12,0,0,5.98,0.87,500.82,29.27
13,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,13,0,0,5.67,0.87,500.82,29.27
14,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,14,4,0,5.93,0.87,500.82,29.27
15,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,15,2,0,5.91,0.87,500.82,29.27
16,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,16,1,0,6.43,0.87,500.82,29.27
17,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,17,0,2,7.293333333333333,0.87,500.82,29.27
18,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,18,1,0,5.01,0.87,500.82,29.27
19,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,19,0,2,6.923333333333333,0.87,500.82,29.27
20,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,20,3,0,5.39,0.87,500.82,29.27
21,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,21,1,0,6.0,0.87,500.82,29.27
22,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,22,1,0,6.03,0.87,500.82,29.27
23,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,23,0,2,7.303333333333333,0.87,500.82,29.27
24,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,24,0,2,6.883333333333333,0.87,500.82,29.27
25,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,25,0,1,0.72,0.87,500.82,29.27
26,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,26,1,0,6.22,0.87,500.82,29.27
27,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,27,4,0,6.33,0.87,500.82,29.27
28,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,28,0,1,1.34,0.87,500.82,29.27
29,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,29,1,0,6.86,0.87,500.82,29.27
30,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,30,3,0,6.12,0.87,500.82,29.27
31,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,31,2,0,6.52,0.87,500.82,29.27
32,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,32,0,1,1.76,0.87,500.82,29.27
33,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,33,2,0,5.12,0.87,500.82,29.27
34,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,34,0,1,1.58,0.87,500.82,29.27
35,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,35,0,1,2.1799999999999997,0.87,500.82,29.27
36,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,36,0,1,2.31,0.87,500.82,29.27
37,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,37,0,1,2.55,0.87,500.82,29.27
38,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,38,0,1,2.58,0.87,500.82,29.27
39,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,39,1,0,6.05,0.87,500.82,29.27
40,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,40,3,0,6.25,0.87,500.82,29.27
41,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,41,3,0,5.74,0.87,500.82,29.27
42,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,42,0,1,1.28,0.87,500.82,29.27
43,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,43,1,0,5.98,0.87,500.82,29.27
44,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,44,4,0,5.7,0.87,500.82,29.27
45,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,45,0,1,2.45,0.87,500.82,29.27
46,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,46,1,0,6.49,0.87,500.82,29.27
47,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,47,2,0,6.2,0.87,500.82,29.27
48,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,48,2,0,5.9,0.87,500.82,29.27
49,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,49,0,1,2.75,0.87,500.82,29.27
50,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,50,0,1,1.85,0.87,500.82,29.27
51,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,51,4,0,6.17,0.87,500.82,29.27
52,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,52,3,0,5.8100000000000005,0.87,500.82,29.27
53,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,53,0,1,1.72,0.87,500.82,29.27
54,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,54,2,0,6.28,0.87,500.82,29.27
55,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,55,2,0,5.33,0.87,500.82,29.27
56,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,56,1,0,5.83,0.87,500.82,29.27
57,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,57,0,1,1.69,0.87,500.82,29.27
58,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,58,0,1,1.79,0.87,500.82,29.27
59,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,59,0,1,1.03,0.87,500.82,29.27
60,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,60,0,1,1.83,0.87,500.82,29.27
61,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,61,0,1,1.6400000000000001,0.87,500.82,29.27
62,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,62,3,0,6.3100000000000005,0.87,500.82,29.27
63,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,63,2,0,6.28,0.87,500.82,29.27
64,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,64,0,1,0.6,0.87,500.82,29.27
65,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,65,0,1,1.79,0.87,500.82,29.27
66,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,66,1,0,6.58,0.87,500.82,29.27
67,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,67,1,0,4.46,0.87,500.82,29.27
68,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,68,2,0,6.27,0.87,500.82,29.27
69,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,69,1,0,5.83,0.87,500.82,29.27
70,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,70,3,0,6.49,0.87,500.82,29.27
71,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,71,1,0,5.55,0.87,500.82,29.27
72,6,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.82, 'BETA': 29.27}",81,72,4,0,5.9399999999999995,0.87,500.82,29.27
0,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,0,4,0,5.78,0.89,500.74,40.51
1,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,1,1,0,5.79,0.89,500.74,40.51
2,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,2,2,0,5.65,0.89,500.74,40.51
3,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,3,0,0,6.25,0.89,500.74,40.51
4,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,4,1,0,6.0,0.89,500.74,40.51
5,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,5,0,0,5.68,0.89,500.74,40.51
6,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,6,0,0,6.08,0.89,500.74,40.51
7,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,7,0,0,4.78,0.89,500.74,40.51
8,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,8,2,0,6.17,0.89,500.74,40.51
9,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,9,4,0,6.26,0.89,500.74,40.51
10,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,10,3,0,5.98,0.89,500.74,40.51
11,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,11,1,0,6.3100000000000005,0.89,500.74,40.51
12,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,12,1,0,6.33,0.89,500.74,40.51
13,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,13,0,0,6.28,0.89,500.74,40.51
14,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,14,1,0,5.95,0.89,500.74,40.51
15,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,15,2,0,6.26,0.89,500.74,40.51
16,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,16,3,0,6.09,0.89,500.74,40.51
17,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,17,2,0,5.58,0.89,500.74,40.51
18,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,18,0,0,6.77,0.89,500.74,40.51
19,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,19,4,0,5.51,0.89,500.74,40.51
20,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,20,3,0,5.59,0.89,500.74,40.51
21,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,21,0,0,5.48,0.89,500.74,40.51
22,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,22,0,0,6.86,0.89,500.74,40.51
23,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,23,0,0,5.72,0.89,500.74,40.51
24,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,24,0,0,6.16,0.89,500.74,40.51
25,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,25,1,0,6.47,0.89,500.74,40.51
26,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,26,2,0,5.84,0.89,500.74,40.51
27,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,27,1,0,5.5600000000000005,0.89,500.74,40.51
28,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,28,0,0,4.97,0.89,500.74,40.51
29,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,29,3,0,6.9,0.89,500.74,40.51
30,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,30,1,0,6.12,0.89,500.74,40.51
31,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,31,4,0,5.9,0.89,500.74,40.51
32,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,32,2,0,5.37,0.89,500.74,40.51
33,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,33,1,0,5.03,0.89,500.74,40.51
34,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,34,0,2,7.373333333333333,0.89,500.74,40.51
35,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,35,0,0,5.27,0.89,500.74,40.51
36,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,36,2,0,6.02,0.89,500.74,40.51
37,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,37,3,0,6.86,0.89,500.74,40.51
38,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,38,0,2,6.573333333333333,0.89,500.74,40.51
39,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,39,0,2,7.503333333333333,0.89,500.74,40.51
40,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,40,2,0,5.95,0.89,500.74,40.51
41,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,41,0,2,7.063333333333333,0.89,500.74,40.51
42,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,42,0,2,7.543333333333333,0.89,500.74,40.51
43,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,43,1,0,5.91,0.89,500.74,40.51
44,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,44,3,0,5.4,0.89,500.74,40.51
45,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,45,0,2,6.483333333333333,0.89,500.74,40.51
46,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,46,4,0,5.9,0.89,500.74,40.51
47,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,47,0,1,2.29,0.89,500.74,40.51
48,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,48,0,1,1.8599999999999999,0.89,500.74,40.51
49,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,49,4,0,5.79,0.89,500.74,40.51
50,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,50,2,0,6.45,0.89,500.74,40.51
51,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,51,4,0,5.79,0.89,500.74,40.51
52,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,52,1,0,6.7,0.89,500.74,40.51
53,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,53,0,1,1.95,0.89,500.74,40.51
54,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,54,0,1,2.01,0.89,500.74,40.51
55,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,55,3,0,6.35,0.89,500.74,40.51
56,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,56,0,1,2.69,0.89,500.74,40.51
57,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,57,1,0,6.32,0.89,500.74,40.51
58,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,58,3,0,6.36,0.89,500.74,40.51
59,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,59,0,1,1.8900000000000001,0.89,500.74,40.51
60,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,60,1,0,6.24,0.89,500.74,40.51
61,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,61,2,0,6.65,0.89,500.74,40.51
62,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,62,0,1,1.53,0.89,500.74,40.51
63,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,63,2,0,4.72,0.89,500.74,40.51
64,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,64,0,1,1.16,0.89,500.74,40.51
65,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,65,0,1,2.67,0.89,500.74,40.51
66,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,66,1,0,5.8100000000000005,0.89,500.74,40.51
67,6,1,Discount,"{'DISCOUNT': 0.89, 'HORIZON': 500.74, 'BETA': 40.51}",82,67,1,0,5.84,0.89,500.74,40.51
