ExportDate,RecordingResolution,RecordingTimestamp,EyeTrackerTimestamp,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),GazePointIndex,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,PupilLeft,PupilRight,ValidityLeft,ValidityRight
27/10/2015,1280 x 1024,130149,1.42679E+15,,,Unclassified,17371,,,15597,,,,,,,4,4
27/10/2015,1280 x 1024,130157,1.42679E+15,,,Unclassified,17371,,,15598,,,,,,,4,4
27/10/2015,1280 x 1024,130167,1.42679E+15,,,Unclassified,17371,,,15599,,,,,,,4,4
27/10/2015,1280 x 1024,130174,1.42679E+15,,,Unclassified,17371,,,15600,,,,,,,4,4
27/10/2015,1280 x 1024,130184,1.42679E+15,,,Unclassified,17371,,,15601,,,,,,,4,4
27/10/2015,1280 x 1024,130190,1.42679E+15,,,Unclassified,17371,,,15602,,,,,,,4,4
27/10/2015,1280 x 1024,130199,1.42679E+15,,,Unclassified,17371,,,15603,,,,,,,4,4
27/10/2015,1280 x 1024,130207,1.42679E+15,,,Unclassified,17371,,,15604,,,,,,,4,4
27/10/2015,1280 x 1024,130215,1.42679E+15,,,Unclassified,17371,,,15605,,,,,,,4,4
27/10/2015,1280 x 1024,130224,1.42679E+15,,,Unclassified,17371,,,15606,,,,,,,4,4
27/10/2015,1280 x 1024,130232,1.42679E+15,,,Unclassified,17371,,,15607,,,,,,,4,4
27/10/2015,1280 x 1024,130242,1.42679E+15,,,Unclassified,17371,,,15608,,,,,,,4,4
27/10/2015,1280 x 1024,130249,1.42679E+15,,,Unclassified,17371,,,15609,,,,,,,4,4
27/10/2015,1280 x 1024,130259,1.42679E+15,,,Unclassified,17371,,,15610,,,,,,,4,4
27/10/2015,1280 x 1024,130265,1.42679E+15,,,Unclassified,17371,,,15611,,,,,,,4,4
27/10/2015,1280 x 1024,130274,1.42679E+15,,,Unclassified,17371,,,15612,,,,,,,4,4
27/10/2015,1280 x 1024,130282,1.42679E+15,,,Unclassified,17371,,,15613,,,,,,,4,4
27/10/2015,1280 x 1024,130290,1.42679E+15,,,Unclassified,17371,,,15614,,,,,,,4,4
27/10/2015,1280 x 1024,130299,1.42679E+15,,,Unclassified,17371,,,15615,,,,,,,4,4
27/10/2015,1280 x 1024,130307,1.42679E+15,,,Unclassified,17371,,,15616,,,,,,,4,4
27/10/2015,1280 x 1024,130317,1.42679E+15,,,Unclassified,17371,,,15617,,,,,,,4,4
27/10/2015,1280 x 1024,130324,1.42679E+15,,,Unclassified,17371,,,15618,,,,,,,4,4
27/10/2015,1280 x 1024,130334,1.42679E+15,,,Unclassified,17371,,,15619,,,,,,,4,4
27/10/2015,1280 x 1024,130340,1.42679E+15,,,Unclassified,17371,,,15620,,,,,,,4,4
27/10/2015,1280 x 1024,130349,1.42679E+15,,,Unclassified,17371,,,15621,,,,,,,4,4
27/10/2015,1280 x 1024,130357,1.42679E+15,,,Unclassified,17371,,,15622,,,,,,,4,4
27/10/2015,1280 x 1024,130365,1.42679E+15,,,Unclassified,17371,,,15623,,,,,,,4,4
27/10/2015,1280 x 1024,130374,1.42679E+15,,,Unclassified,17371,,,15624,,,,,,,4,4
27/10/2015,1280 x 1024,130382,1.42679E+15,,,Unclassified,17371,,,15625,,,,,,,4,4
27/10/2015,1280 x 1024,130391,1.42679E+15,,,Unclassified,17371,,,15626,,,,,,,4,4
27/10/2015,1280 x 1024,130399,1.42679E+15,,,Unclassified,17371,,,15627,,,,,,,4,4
27/10/2015,1280 x 1024,130409,1.42679E+15,,,Unclassified,17371,,,15628,,,,,,,4,4
27/10/2015,1280 x 1024,130415,1.42679E+15,,,Unclassified,17371,,,15629,,,,,,,4,4
27/10/2015,1280 x 1024,130424,1.42679E+15,,,Unclassified,17371,,,15630,,,,,,,4,4
27/10/2015,1280 x 1024,130432,1.42679E+15,,,Unclassified,17371,,,15631,,,,,,,4,4
27/10/2015,1280 x 1024,130440,1.42679E+15,,,Unclassified,17371,,,15632,,,,,,,4,4
27/10/2015,1280 x 1024,130449,1.42679E+15,,,Unclassified,17371,,,15633,,,,,,,4,4
27/10/2015,1280 x 1024,130457,1.42679E+15,,,Unclassified,17371,,,15634,,,,,,,4,4
27/10/2015,1280 x 1024,130466,1.42679E+15,,,Unclassified,17371,,,15635,,,,,,,4,4
27/10/2015,1280 x 1024,130474,1.42679E+15,,,Unclassified,17371,,,15636,,,,,,,4,4
27/10/2015,1280 x 1024,130484,1.42679E+15,,,Unclassified,17371,,,15637,,,,,,,4,4
27/10/2015,1280 x 1024,130490,1.42679E+15,,,Unclassified,17371,,,15638,,,,,,,4,4
27/10/2015,1280 x 1024,130499,1.42679E+15,,,Unclassified,17371,,,15639,,,,,,,4,4
27/10/2015,1280 x 1024,130507,1.42679E+15,,,Unclassified,17371,,,15640,,,,,,,4,4
27/10/2015,1280 x 1024,130515,1.42679E+15,,,Unclassified,17371,,,15641,,,,,,,4,4
27/10/2015,1280 x 1024,130524,1.42679E+15,,,Unclassified,17371,,,15642,,,,,,,4,4
27/10/2015,1280 x 1024,130532,1.42679E+15,,,Unclassified,17371,,,15643,,,,,,,4,4
27/10/2015,1280 x 1024,130541,1.42679E+15,,,Unclassified,17371,,,15644,,,,,,,4,4
27/10/2015,1280 x 1024,130548,1.42679E+15,,,Unclassified,17371,,,15645,,,,,,,4,4
27/10/2015,1280 x 1024,130559,1.42679E+15,,,Unclassified,17371,,,15646,,,,,,,4,4
27/10/2015,1280 x 1024,130565,1.42679E+15,,,Unclassified,17371,,,15647,,,,,,,4,4
27/10/2015,1280 x 1024,130573,1.42679E+15,,,Unclassified,17371,,,15648,,,,,,,4,4
27/10/2015,1280 x 1024,130582,1.42679E+15,,,Unclassified,17371,,,15649,,,,,,,4,4
27/10/2015,1280 x 1024,130590,1.42679E+15,,,Unclassified,17371,,,15650,,,,,,,4,4
27/10/2015,1280 x 1024,130599,1.42679E+15,,,Unclassified,17371,,,15651,,,,,,,4,4
27/10/2015,1280 x 1024,130607,1.42679E+15,,,Unclassified,17371,,,15652,,,,,,,4,4
27/10/2015,1280 x 1024,130616,1.42679E+15,,,Unclassified,17371,,,15653,,,,,,,4,4
27/10/2015,1280 x 1024,130623,1.42679E+15,,,Unclassified,17371,,,15654,,,,,,,4,4
27/10/2015,1280 x 1024,130634,1.42679E+15,,,Unclassified,17371,,,15655,,,,,,,4,4
27/10/2015,1280 x 1024,130640,1.42679E+15,,,Unclassified,17371,,,15656,,,,,,,4,4
27/10/2015,1280 x 1024,130648,1.42679E+15,,,Unclassified,17371,,,15657,,,,,,,4,4
27/10/2015,1280 x 1024,130657,1.42679E+15,,,Unclassified,17371,,,15658,,,,,,,4,4
27/10/2015,1280 x 1024,130665,1.42679E+15,,,Unclassified,17371,,,15659,,,,,,,4,4
27/10/2015,1280 x 1024,130674,1.42679E+15,,,Unclassified,17371,,,15660,,,,,,,4,4
27/10/2015,1280 x 1024,130682,1.42679E+15,,,Unclassified,17371,,,15661,,,,,,,4,4
27/10/2015,1280 x 1024,130691,1.42679E+15,,,Unclassified,17371,,,15662,,,,,,,4,4
27/10/2015,1280 x 1024,130698,1.42679E+15,,,Unclassified,17371,,,15663,,,,,,,4,4
27/10/2015,1280 x 1024,130709,1.42679E+15,,,Unclassified,17371,,,15664,,,,,,,4,4
27/10/2015,1280 x 1024,130715,1.42679E+15,,,Unclassified,17371,,,15665,,,,,,,4,4
27/10/2015,1280 x 1024,130723,1.42679E+15,,,Unclassified,17371,,,15666,,,,,,,4,4
27/10/2015,1280 x 1024,130732,1.42679E+15,,,Unclassified,17371,,,15667,,,,,,,4,4
27/10/2015,1280 x 1024,130740,1.42679E+15,,,Unclassified,17371,,,15668,,,,,,,4,4
27/10/2015,1280 x 1024,130749,1.42679E+15,,,Unclassified,17371,,,15669,,,,,,,4,4
27/10/2015,1280 x 1024,130757,1.42679E+15,,,Unclassified,17371,,,15670,,,,,,,4,4
27/10/2015,1280 x 1024,130766,1.42679E+15,,,Unclassified,17371,,,15671,,,,,,,4,4
27/10/2015,1280 x 1024,130773,1.42679E+15,,,Unclassified,17371,,,15672,,,,,,,4,4
27/10/2015,1280 x 1024,130784,1.42679E+15,,,Unclassified,17371,,,15673,,,,,,,4,4
27/10/2015,1280 x 1024,130790,1.42679E+15,,,Unclassified,17371,,,15674,,,,,,,4,4
27/10/2015,1280 x 1024,130798,1.42679E+15,,,Unclassified,17371,,,15675,,,,,,,4,4
27/10/2015,1280 x 1024,130807,1.42679E+15,,,Unclassified,17371,,,15676,,,,,,,4,4
27/10/2015,1280 x 1024,130815,1.42679E+15,,,Unclassified,17371,,,15677,,,,,,,4,4
27/10/2015,1280 x 1024,130824,1.42679E+15,,,Unclassified,17371,,,15678,,,,,,,4,4
27/10/2015,1280 x 1024,130832,1.42679E+15,,,Unclassified,17371,,,15679,,,,,,,4,4
27/10/2015,1280 x 1024,130841,1.42679E+15,,,Unclassified,17371,,,15680,,,,,,,4,4
27/10/2015,1280 x 1024,130848,1.42679E+15,,,Unclassified,17371,,,15681,,,,,,,4,4
27/10/2015,1280 x 1024,130858,1.42679E+15,,,Unclassified,17371,,,15682,,,,,,,4,4
27/10/2015,1280 x 1024,130865,1.42679E+15,,,Unclassified,17371,,,15683,,,,,,,4,4
27/10/2015,1280 x 1024,130873,1.42679E+15,,,Unclassified,17371,,,15684,,,,,,,4,4
27/10/2015,1280 x 1024,130882,1.42679E+15,,,Unclassified,17371,,,15685,,,,,,,4,4
27/10/2015,1280 x 1024,130890,1.42679E+15,,,Unclassified,17371,,,15686,,,,,,,4,4
27/10/2015,1280 x 1024,130899,1.42679E+15,,,Unclassified,17371,,,15687,,,,,,,4,4
27/10/2015,1280 x 1024,130907,1.42679E+15,,,Unclassified,17371,,,15688,,,,,,,4,4
27/10/2015,1280 x 1024,130916,1.42679E+15,,,Unclassified,17371,,,15689,,,,,,,4,4
27/10/2015,1280 x 1024,130923,1.42679E+15,,,Unclassified,17371,,,15690,,,,,,,4,4
27/10/2015,1280 x 1024,130933,1.42679E+15,,,Unclassified,17371,,,15691,,,,,,,4,4
27/10/2015,1280 x 1024,130940,1.42679E+15,,,Unclassified,17371,,,15692,,,,,,,4,4
27/10/2015,1280 x 1024,130948,1.42679E+15,,,Unclassified,17371,,,15693,,,,,,,4,4
27/10/2015,1280 x 1024,130957,1.42679E+15,,,Unclassified,17371,,,15694,,,,,,,4,4
27/10/2015,1280 x 1024,130965,1.42679E+15,,,Unclassified,17371,,,15695,,,,,,,4,4
27/10/2015,1280 x 1024,130974,1.42679E+15,,,Unclassified,17371,,,15696,,,,,,,4,4
27/10/2015,1280 x 1024,130982,1.42679E+15,,,Unclassified,17371,,,15697,,,,,,,4,4
27/10/2015,1280 x 1024,130991,1.42679E+15,,,Unclassified,17371,,,15698,,,,,,,4,4
27/10/2015,1280 x 1024,130998,1.42679E+15,,,Unclassified,17371,,,15699,,,,,,,4,4
27/10/2015,1280 x 1024,131008,1.42679E+15,,,Unclassified,17371,,,15700,,,,,,,4,4
27/10/2015,1280 x 1024,131015,1.42679E+15,,,Unclassified,17371,,,15701,,,,,,,4,4
27/10/2015,1280 x 1024,131023,1.42679E+15,,,Unclassified,17371,,,15702,,,,,,,4,4
27/10/2015,1280 x 1024,131031,1.42679E+15,,,Unclassified,17371,,,15703,,,,,,,4,4
27/10/2015,1280 x 1024,131040,1.42679E+15,,,Unclassified,17371,,,15704,,,,,,,4,4
27/10/2015,1280 x 1024,131049,1.42679E+15,,,Unclassified,17371,,,15705,,,,,,,4,4
27/10/2015,1280 x 1024,131056,1.42679E+15,,,Unclassified,17371,,,15706,,,,,,,4,4
27/10/2015,1280 x 1024,131066,1.42679E+15,,,Unclassified,17371,,,15707,,,,,,,4,4
27/10/2015,1280 x 1024,131073,1.42679E+15,,,Unclassified,17371,,,15708,,,,,,,4,4
27/10/2015,1280 x 1024,131083,1.42679E+15,,,Unclassified,17371,,,15709,,,,,,,4,4
27/10/2015,1280 x 1024,131090,1.42679E+15,,,Unclassified,17371,,,15710,,,,,,,4,4
27/10/2015,1280 x 1024,131098,1.42679E+15,,,Unclassified,17371,,,15711,,,,,,,4,4
27/10/2015,1280 x 1024,131106,1.42679E+15,,,Unclassified,17371,,,15712,,,,,,,4,4
27/10/2015,1280 x 1024,131115,1.42679E+15,,,Unclassified,17371,,,15713,,,,,,,4,4
27/10/2015,1280 x 1024,131124,1.42679E+15,,,Unclassified,17371,,,15714,,,,,,,4,4
27/10/2015,1280 x 1024,131131,1.42679E+15,,,Unclassified,17371,,,15715,,,,,,,4,4
27/10/2015,1280 x 1024,131141,1.42679E+15,,,Unclassified,17371,,,15716,,,,,,,4,4
27/10/2015,1280 x 1024,131148,1.42679E+15,,,Unclassified,17371,,,15717,,,,,,,4,4
27/10/2015,1280 x 1024,131158,1.42679E+15,,,Unclassified,17371,,,15718,,,,,,,4,4
27/10/2015,1280 x 1024,131165,1.42679E+15,,,Unclassified,17371,,,15719,,,,,,,4,4
27/10/2015,1280 x 1024,131173,1.42679E+15,,,Unclassified,17371,,,15720,,,,,,,4,4
27/10/2015,1280 x 1024,131181,1.42679E+15,,,Unclassified,17371,,,15721,,,,,,,4,4
27/10/2015,1280 x 1024,131190,1.42679E+15,,,Unclassified,17371,,,15722,,,,,,,4,4
27/10/2015,1280 x 1024,131199,1.42679E+15,,,Unclassified,17371,,,15723,,,,,,,4,4
27/10/2015,1280 x 1024,131206,1.42679E+15,,,Unclassified,17371,,,15724,,,,,,,4,4
27/10/2015,1280 x 1024,131216,1.42679E+15,,,Unclassified,17371,,,15725,,,,,,,4,4
27/10/2015,1280 x 1024,131223,1.42679E+15,,,Unclassified,17371,,,15726,,,,,,,4,4
27/10/2015,1280 x 1024,131233,1.42679E+15,,,Unclassified,17371,,,15727,,,,,,,4,4
27/10/2015,1280 x 1024,131240,1.42679E+15,,,Unclassified,17371,,,15728,,,,,,,4,4
27/10/2015,1280 x 1024,131248,1.42679E+15,,,Unclassified,17371,,,15729,,,,,,,4,4
27/10/2015,1280 x 1024,131256,1.42679E+15,,,Unclassified,17371,,,15730,,,,,,,4,4
27/10/2015,1280 x 1024,131265,1.42679E+15,,,Unclassified,17371,,,15731,,,,,,,4,4
27/10/2015,1280 x 1024,131273,1.42679E+15,,,Unclassified,17371,,,15732,,,,,,,4,4
27/10/2015,1280 x 1024,131281,1.42679E+15,,,Unclassified,17371,,,15733,,,,,,,4,4
27/10/2015,1280 x 1024,131291,1.42679E+15,,,Unclassified,17371,,,15734,,,,,,,4,4
27/10/2015,1280 x 1024,131298,1.42679E+15,,,Unclassified,17371,,,15735,,,,,,,4,4
27/10/2015,1280 x 1024,131308,1.42679E+15,,,Unclassified,17371,,,15736,,,,,,,4,4
27/10/2015,1280 x 1024,131315,1.42679E+15,,,Unclassified,17371,,,15737,,,,,,,4,4
27/10/2015,1280 x 1024,131323,1.42679E+15,,,Unclassified,17371,,,15738,,,,,,,4,4
27/10/2015,1280 x 1024,131331,1.42679E+15,,,Unclassified,17371,,,15739,,,,,,,4,4
27/10/2015,1280 x 1024,131339,1.42679E+15,,,Unclassified,17371,,,15740,,,,,,,4,4
27/10/2015,1280 x 1024,131348,1.42679E+15,,,Unclassified,17371,,,15741,,,,,,,4,4
27/10/2015,1280 x 1024,131356,1.42679E+15,,,Unclassified,17371,,,15742,,,,,,,4,4
27/10/2015,1280 x 1024,131366,1.42679E+15,,,Unclassified,17371,,,15743,,,,,,,4,4
27/10/2015,1280 x 1024,131373,1.42679E+15,,,Unclassified,17371,,,15744,,,,,,,4,4
27/10/2015,1280 x 1024,131383,1.42679E+15,,,Unclassified,17371,,,15745,,,,,,,4,4
27/10/2015,1280 x 1024,131389,1.42679E+15,,,Unclassified,17371,,,15746,,,,,,,4,4
27/10/2015,1280 x 1024,131398,1.42679E+15,,,Unclassified,17371,,,15747,,,,,,,4,4
27/10/2015,1280 x 1024,131406,1.42679E+15,,,Unclassified,17371,,,15748,,,,,,,4,4
27/10/2015,1280 x 1024,131414,1.42679E+15,,,Unclassified,17371,,,15749,,,,,,,4,4
27/10/2015,1280 x 1024,131423,1.42679E+15,,,Unclassified,17371,,,15750,,,,,,,4,4
27/10/2015,1280 x 1024,131431,1.42679E+15,,,Unclassified,17371,,,15751,,,,,,,4,4
27/10/2015,1280 x 1024,131441,1.42679E+15,,,Unclassified,17371,,,15752,,,,,,,4,4
27/10/2015,1280 x 1024,131448,1.42679E+15,,,Unclassified,17371,,,15753,,,,,,,4,4
27/10/2015,1280 x 1024,131458,1.42679E+15,,,Unclassified,17371,,,15754,,,,,,,4,4
27/10/2015,1280 x 1024,131464,1.42679E+15,,,Unclassified,17371,,,15755,,,,,,,4,4
27/10/2015,1280 x 1024,131473,1.42679E+15,,,Unclassified,17371,,,15756,,,,,,,4,4
27/10/2015,1280 x 1024,131481,1.42679E+15,,,Unclassified,17371,,,15757,,,,,,,4,4
27/10/2015,1280 x 1024,131489,1.42679E+15,,,Unclassified,17371,,,15758,,,,,,,4,4
27/10/2015,1280 x 1024,131498,1.42679E+15,,,Unclassified,17371,,,15759,,,,,,,4,4
27/10/2015,1280 x 1024,131506,1.42679E+15,,,Unclassified,17371,,,15760,,,,,,,4,4
27/10/2015,1280 x 1024,131516,1.42679E+15,,,Unclassified,17371,,,15761,,,,,,,4,4
27/10/2015,1280 x 1024,131523,1.42679E+15,,,Unclassified,17371,,,15762,,,,,,,4,4
27/10/2015,1280 x 1024,131533,1.42679E+15,,,Unclassified,17371,,,15763,,,,,,,4,4
27/10/2015,1280 x 1024,131539,1.42679E+15,,,Unclassified,17371,,,15764,,,,,,,4,4
27/10/2015,1280 x 1024,131548,1.42679E+15,,,Unclassified,17371,,,15765,,,,,,,4,4
27/10/2015,1280 x 1024,131556,1.42679E+15,,,Unclassified,17371,,,15766,,,,,,,4,4
27/10/2015,1280 x 1024,131564,1.42679E+15,,,Unclassified,17371,,,15767,,,,,,,4,4
27/10/2015,1280 x 1024,131573,1.42679E+15,,,Unclassified,17371,,,15768,,,,,,,4,4
27/10/2015,1280 x 1024,131581,1.42679E+15,,,Unclassified,17371,,,15769,,,,,,,4,4
27/10/2015,1280 x 1024,131591,1.42679E+15,,,Unclassified,17371,,,15770,,,,,,,4,4
27/10/2015,1280 x 1024,131598,1.42679E+15,,,Unclassified,17371,,,15771,,,,,,,4,4
27/10/2015,1280 x 1024,131608,1.42679E+15,,,Unclassified,17371,,,15772,,,,,,,4,4
27/10/2015,1280 x 1024,131614,1.42679E+15,,,Unclassified,17371,,,15773,,,,,,,4,4
27/10/2015,1280 x 1024,131623,1.42679E+15,,,Unclassified,17371,,,15774,,,,,,,4,4
27/10/2015,1280 x 1024,131631,1.42679E+15,,,Unclassified,17371,,,15775,,,,,,,4,4
27/10/2015,1280 x 1024,131639,1.42679E+15,,,Unclassified,17371,,,15776,,,,,,,4,4
27/10/2015,1280 x 1024,131648,1.42679E+15,,,Unclassified,17371,,,15777,,,,,,,4,4
27/10/2015,1280 x 1024,131656,1.42679E+15,,,Unclassified,17371,,,15778,,,,,,,4,4
27/10/2015,1280 x 1024,131666,1.42679E+15,,,Unclassified,17371,,,15779,,,,,,,4,4
27/10/2015,1280 x 1024,131673,1.42679E+15,,,Unclassified,17371,,,15780,,,,,,,4,4
27/10/2015,1280 x 1024,131683,1.42679E+15,,,Unclassified,17371,,,15781,,,,,,,4,4
27/10/2015,1280 x 1024,131689,1.42679E+15,,,Unclassified,17371,,,15782,,,,,,,4,4
27/10/2015,1280 x 1024,131698,1.42679E+15,,,Unclassified,17371,,,15783,,,,,,,4,4
27/10/2015,1280 x 1024,131706,1.42679E+15,,,Unclassified,17371,,,15784,,,,,,,4,4
27/10/2015,1280 x 1024,131714,1.42679E+15,,,Unclassified,17371,,,15785,,,,,,,4,4
27/10/2015,1280 x 1024,131723,1.42679E+15,,,Unclassified,17371,,,15786,,,,,,,4,4
27/10/2015,1280 x 1024,131731,1.42679E+15,,,Unclassified,17371,,,15787,,,,,,,4,4
27/10/2015,1280 x 1024,131741,1.42679E+15,,,Unclassified,17371,,,15788,,,,,,,4,4
27/10/2015,1280 x 1024,131748,1.42679E+15,,,Unclassified,17371,,,15789,,,,,,,4,4
27/10/2015,1280 x 1024,131758,1.42679E+15,,,Unclassified,17371,,,15790,,,,,,,4,4
27/10/2015,1280 x 1024,131764,1.42679E+15,,,Unclassified,17371,,,15791,,,,,,,4,4
27/10/2015,1280 x 1024,131773,1.42679E+15,,,Unclassified,17371,,,15792,,,,,,,4,4
27/10/2015,1280 x 1024,131781,1.42679E+15,,,Unclassified,17371,,,15793,,,,,,,4,4
27/10/2015,1280 x 1024,131789,1.42679E+15,,,Unclassified,17371,,,15794,,,,,,,4,4
27/10/2015,1280 x 1024,131798,1.42679E+15,,,Unclassified,17371,,,15795,,,,,,,4,4
27/10/2015,1280 x 1024,131806,1.42679E+15,,,Unclassified,17371,,,15796,,,,,,,4,4
27/10/2015,1280 x 1024,131815,1.42679E+15,,,Unclassified,17371,,,15797,,,,,,,4,4
27/10/2015,1280 x 1024,131823,1.42679E+15,,,Unclassified,17371,,,15798,,,,,,,4,4
27/10/2015,1280 x 1024,131833,1.42679E+15,,,Unclassified,17371,,,15799,,,,,,,4,4
27/10/2015,1280 x 1024,131839,1.42679E+15,,,Unclassified,17371,,,15800,,,,,,,4,4
27/10/2015,1280 x 1024,131848,1.42679E+15,,,Unclassified,17371,,,15801,,,,,,,4,4
27/10/2015,1280 x 1024,131856,1.42679E+15,,,Unclassified,17371,,,15802,,,,,,,4,4
27/10/2015,1280 x 1024,131864,1.42679E+15,,,Unclassified,17371,,,15803,,,,,,,4,4
27/10/2015,1280 x 1024,131873,1.42679E+15,,,Unclassified,17371,,,15804,,,,,,,4,4
27/10/2015,1280 x 1024,131881,1.42679E+15,,,Unclassified,17371,,,15805,,,,,,,4,4
27/10/2015,1280 x 1024,131890,1.42679E+15,,,Unclassified,17371,,,15806,,,,,,,4,4
27/10/2015,1280 x 1024,131897,1.42679E+15,,,Unclassified,17371,,,15807,,,,,,,4,4
27/10/2015,1280 x 1024,131908,1.42679E+15,,,Unclassified,17371,,,15808,,,,,,,4,4
27/10/2015,1280 x 1024,131914,1.42679E+15,,,Unclassified,17371,,,15809,,,,,,,4,4
27/10/2015,1280 x 1024,131922,1.42679E+15,,,Unclassified,17371,,,15810,,,,,,,4,4
27/10/2015,1280 x 1024,131931,1.42679E+15,,,Unclassified,17371,,,15811,,,,,,,4,4
27/10/2015,1280 x 1024,131939,1.42679E+15,,,Unclassified,17371,,,15812,,,,,,,4,4
27/10/2015,1280 x 1024,131948,1.42679E+15,,,Unclassified,17371,,,15813,,,,,,,4,4
27/10/2015,1280 x 1024,131956,1.42679E+15,,,Unclassified,17371,,,15814,,,,,,,4,4
27/10/2015,1280 x 1024,131965,1.42679E+15,,,Unclassified,17371,,,15815,,,,,,,4,4
27/10/2015,1280 x 1024,131972,1.42679E+15,,,Unclassified,17371,,,15816,,,,,,,4,4
27/10/2015,1280 x 1024,131983,1.42679E+15,,,Unclassified,17371,,,15817,,,,,,,4,4
27/10/2015,1280 x 1024,131989,1.42679E+15,,,Unclassified,17371,,,15818,,,,,,,4,4
27/10/2015,1280 x 1024,131997,1.42679E+15,,,Unclassified,17371,,,15819,,,,,,,4,4
27/10/2015,1280 x 1024,132006,1.42679E+15,,,Unclassified,17371,,,15820,,,,,,,4,4
27/10/2015,1280 x 1024,132014,1.42679E+15,,,Unclassified,17371,,,15821,,,,,,,4,4
27/10/2015,1280 x 1024,132023,1.42679E+15,,,Unclassified,17371,,,15822,,,,,,,4,4
27/10/2015,1280 x 1024,132031,1.42679E+15,,,Unclassified,17371,,,15823,,,,,,,4,4
27/10/2015,1280 x 1024,132040,1.42679E+15,,,Unclassified,17371,,,15824,,,,,,,4,4
27/10/2015,1280 x 1024,132047,1.42679E+15,,,Unclassified,17371,,,15825,,,,,,,4,4
27/10/2015,1280 x 1024,132058,1.42679E+15,,,Unclassified,17371,,,15826,,,,,,,4,4
27/10/2015,1280 x 1024,132064,1.42679E+15,,,Unclassified,17371,,,15827,,,,,,,4,4
27/10/2015,1280 x 1024,132072,1.42679E+15,,,Unclassified,17371,,,15828,,,,,,,4,4
27/10/2015,1280 x 1024,132081,1.42679E+15,,,Unclassified,17371,,,15829,,,,,,,4,4
27/10/2015,1280 x 1024,132089,1.42679E+15,,,Unclassified,17371,,,15830,,,,,,,4,4
27/10/2015,1280 x 1024,132098,1.42679E+15,,,Unclassified,17371,,,15831,,,,,,,4,4
27/10/2015,1280 x 1024,132106,1.42679E+15,,,Unclassified,17371,,,15832,,,,,,,4,4
27/10/2015,1280 x 1024,132115,1.42679E+15,,,Unclassified,17371,,,15833,,,,,,,4,4
27/10/2015,1280 x 1024,132122,1.42679E+15,,,Unclassified,17371,,,15834,,,,,,,4,4
27/10/2015,1280 x 1024,132133,1.42679E+15,,,Unclassified,17371,,,15835,,,,,,,4,4
27/10/2015,1280 x 1024,132139,1.42679E+15,,,Unclassified,17371,,,15836,,,,,,,4,4
27/10/2015,1280 x 1024,132147,1.42679E+15,,,Unclassified,17371,,,15837,,,,,,,4,4
27/10/2015,1280 x 1024,132156,1.42679E+15,,,Unclassified,17371,,,15838,,,,,,,4,4
27/10/2015,1280 x 1024,132164,1.42679E+15,,,Unclassified,17371,,,15839,,,,,,,4,4
27/10/2015,1280 x 1024,132173,1.42679E+15,,,Unclassified,17371,,,15840,,,,,,,4,4
27/10/2015,1280 x 1024,132181,1.42679E+15,,,Unclassified,17371,,,15841,,,,,,,4,4
27/10/2015,1280 x 1024,132190,1.42679E+15,,,Unclassified,17371,,,15842,,,,,,,4,4
27/10/2015,1280 x 1024,132197,1.42679E+15,,,Unclassified,17371,,,15843,,,,,,,4,4
27/10/2015,1280 x 1024,132207,1.42679E+15,,,Unclassified,17371,,,15844,,,,,,,4,4
27/10/2015,1280 x 1024,132214,1.42679E+15,,,Unclassified,17371,,,15845,,,,,,,4,4
27/10/2015,1280 x 1024,132222,1.42679E+15,,,Unclassified,17371,,,15846,,,,,,,4,4
27/10/2015,1280 x 1024,132231,1.42679E+15,,,Unclassified,17371,,,15847,,,,,,,4,4
27/10/2015,1280 x 1024,132239,1.42679E+15,,,Unclassified,17371,,,15848,,,,,,,4,4
27/10/2015,1280 x 1024,132248,1.42679E+15,,,Unclassified,17371,,,15849,,,,,,,4,4
27/10/2015,1280 x 1024,132256,1.42679E+15,,,Unclassified,17371,,,15850,,,,,,,4,4
27/10/2015,1280 x 1024,132265,1.42679E+15,,,Unclassified,17371,,,15851,,,,,,,4,4
27/10/2015,1280 x 1024,132272,1.42679E+15,,,Unclassified,17371,,,15852,,,,,,,4,4
27/10/2015,1280 x 1024,132282,1.42679E+15,,,Unclassified,17371,,,15853,,,,,,,4,4
27/10/2015,1280 x 1024,132289,1.42679E+15,,,Unclassified,17371,,,15854,,,,,,,4,4
27/10/2015,1280 x 1024,132297,1.42679E+15,,,Unclassified,17371,,,15855,,,,,,,4,4
27/10/2015,1280 x 1024,132306,1.42679E+15,,,Unclassified,17371,,,15856,,,,,,,4,4
27/10/2015,1280 x 1024,132314,1.42679E+15,,,Unclassified,17371,,,15857,,,,,,,4,4
27/10/2015,1280 x 1024,132323,1.42679E+15,,,Unclassified,17371,,,15858,,,,,,,4,4
27/10/2015,1280 x 1024,132331,1.42679E+15,,,Unclassified,17371,,,15859,,,,,,,4,4
27/10/2015,1280 x 1024,132340,1.42679E+15,,,Unclassified,17371,,,15860,,,,,,,4,4
27/10/2015,1280 x 1024,132347,1.42679E+15,,,Unclassified,17371,,,15861,,,,,,,4,4
